time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-07 00:00:00,9.819,1.603,15.595,18.291,34.02626,-117.8437
2025-01-07 00:10:00,9.79,1.442,15.519,17.832,34.02626,-117.8437
2025-01-07 00:20:00,9.268,1.869,15.258,17.697000000000003,34.02626,-117.8437
2025-01-07 00:30:00,9.876,2.063,15.235,18.126,34.02626,-117.8437
2025-01-07 00:40:00,9.143,1.4289999999999998,14.833,17.249000000000002,34.02626,-117.8437
2025-01-07 00:50:00,7.98,1.47,14.168,16.335,34.02626,-117.8437
2025-01-07 01:00:00,10.302,1.63,16.186,18.753,34.02626,-117.8437
2025-01-07 01:10:00,9.977,1.674,17.509,20.07,34.02626,-117.8437
2025-01-07 01:20:00,10.512,1.941,16.761000000000003,19.394,34.02626,-117.8437
2025-01-07 01:30:00,8.746,1.543,16.195,18.371,34.02626,-117.8437
2025-01-07 01:40:00,9.701,1.831,16.044,18.551,34.02626,-117.8437
2025-01-07 01:50:00,10.29,2.364,17.148000000000003,20.229,34.02626,-117.8437
2025-01-07 02:00:00,9.556,1.74,18.877,21.111,34.02626,-117.8437
2025-01-07 02:10:00,10.791,1.821,19.588,22.381,34.02626,-117.8437
2025-01-07 02:20:00,11.04,1.827,19.684,22.627,34.02626,-117.8437
2025-01-07 02:30:00,11.877,2.121,19.342,22.352,34.02626,-117.8437
2025-01-07 02:40:00,9.702,1.873,18.035,20.775,34.02626,-117.8437
2025-01-07 02:50:00,9.852,1.384,16.22,18.561,34.02626,-117.8437
2025-01-07 03:00:00,10.056,2.35,14.787,17.823999999999998,34.02626,-117.8437
2025-01-07 03:10:00,8.456,1.806,11.832,14.121,34.02626,-117.8437
2025-01-07 03:20:00,6.034000000000001,1.3170000000000002,10.205,11.952,34.02626,-117.8437
2025-01-07 03:30:00,6.764,1.653,10.787,12.72,34.02626,-117.8437
2025-01-07 03:40:00,7.991,1.543,13.092,15.111,34.02626,-117.8437
2025-01-07 03:50:00,10.77,2.112,13.851,16.91,34.02626,-117.8437
2025-01-07 04:00:00,7.962,1.81,13.508,15.775,34.02626,-117.8437
2025-01-07 04:10:00,10.392,2.41,16.277,19.286,34.02626,-117.8437
2025-01-07 04:20:00,11.714,2.068,19.584,22.557,34.02626,-117.8437
2025-01-07 04:30:00,9.678999999999998,2.223,19.303,22.148,34.02626,-117.8437
2025-01-07 04:40:00,12.262,1.875,19.56,22.591,34.02626,-117.8437
2025-01-07 04:50:00,12.543,1.855,21.585,24.689,34.02626,-117.8437
2025-01-07 05:00:00,12.289,2.362,21.984,25.348,34.02626,-117.8437
2025-01-07 05:10:00,13.409,2.342,21.631,25.392,34.02626,-117.8437
2025-01-07 05:20:00,12.843,2.9850000000000003,22.361,26.055,34.02626,-117.8437
2025-01-07 05:30:00,13.766,1.7280000000000002,21.555,24.576,34.02626,-117.8437
2025-01-07 05:40:00,13.004,1.966,23.204,26.04,34.02626,-117.8437
2025-01-07 05:50:00,13.15,2.231,22.812,26.352,34.02626,-117.8437
2025-01-07 06:00:00,11.627,2.032,21.022,23.93,34.02626,-117.8437
2025-01-07 06:10:00,13.59,1.958,22.454,25.732,34.02626,-117.8437
2025-01-07 06:20:00,12.448,1.837,21.739,24.953,34.02626,-117.8437
2025-01-07 06:30:00,13.382,2.506,21.817,25.529,34.02626,-117.8437
2025-01-07 06:40:00,12.561,2.357,21.129,24.338,34.02626,-117.8437
2025-01-07 06:50:00,13.04,2.108,23.22,26.528,34.02626,-117.8437
2025-01-07 07:00:00,14.37,2.543,23.866,27.631,34.02626,-117.8437
2025-01-07 07:10:00,15.003,2.676,22.834,26.904,34.02626,-117.8437
2025-01-07 07:20:00,11.347,2.05,17.838,20.854,34.02626,-117.8437
2025-01-07 07:30:00,12.729,2.0,21.167,24.450000000000003,34.02626,-117.8437
2025-01-07 07:40:00,15.28,2.436,23.014,26.618,34.02626,-117.8437
2025-01-07 07:50:00,12.865,2.869,19.55,23.063,34.02626,-117.8437
2025-01-07 08:00:00,11.077,2.435,16.099,19.134,34.02626,-117.8437
2025-01-07 08:10:00,8.533,1.67,14.052,16.167,34.02626,-117.8437
2025-01-07 08:20:00,6.947,1.294,11.316,13.06,34.02626,-117.8437
2025-01-07 08:30:00,5.229,1.046,6.9830000000000005,8.457,34.02626,-117.8437
2025-01-07 08:40:00,2.5780000000000003,0.5700000000000001,3.703,4.477,34.02626,-117.8437
2025-01-07 08:50:00,1.347,0.32,0.7909999999999999,1.103,34.02626,-117.8437
2025-01-07 09:00:00,0.38,0.081,0.0,0.044,34.02626,-117.8437
2025-01-07 09:10:00,0.614,0.202,0.0,0.155,34.02626,-117.8437
2025-01-07 09:20:00,0.5760000000000001,0.174,0.0,0.124,34.02626,-117.8437
2025-01-07 09:30:00,0.36,0.067,0.0,0.018,34.02626,-117.8437
2025-01-07 09:40:00,0.593,0.183,0.012,0.146,34.02626,-117.8437
2025-01-07 09:50:00,0.958,0.3329999999999999,0.202,0.491,34.02626,-117.8437
2025-01-07 10:00:00,0.947,0.304,0.482,0.7969999999999999,34.02626,-117.8437
2025-01-07 10:10:00,0.6880000000000001,0.238,0.208,0.4,34.02626,-117.8437
2025-01-07 10:20:00,0.924,0.294,0.121,0.422,34.02626,-117.8437
2025-01-07 10:30:00,0.621,0.276,0.023,0.247,34.02626,-117.8437
2025-01-07 10:40:00,0.536,0.177,0.019,0.123,34.02626,-117.8437
2025-01-07 10:50:00,0.42,0.176,0.0,0.074,34.02626,-117.8437
2025-01-07 11:00:00,0.6639999999999999,0.303,0.0,0.125,34.02626,-117.8437
2025-01-07 11:10:00,0.333,0.104,0.012,0.064,34.02626,-117.8437
2025-01-07 11:20:00,0.285,0.098,0.0,0.058,34.02626,-117.8437
2025-01-07 11:30:00,0.445,0.159,0.02,0.113,34.02626,-117.8437
2025-01-07 11:40:00,0.753,0.18,0.019,0.2189999999999999,34.02626,-117.8437
2025-01-07 11:50:00,0.708,0.204,0.005,0.125,34.02626,-117.8437
2025-01-07 12:00:00,0.477,0.207,0.026,0.1689999999999999,34.02626,-117.8437
2025-01-07 12:10:00,0.531,0.252,0.014,0.154,34.02626,-117.8437
2025-01-07 12:20:00,0.622,0.306,0.041,0.2289999999999999,34.02626,-117.8437
2025-01-07 12:30:00,0.4479999999999999,0.246,0.0,0.071,34.02626,-117.8437
2025-01-07 12:40:00,0.6819999999999999,0.2249999999999999,0.022,0.127,34.02626,-117.8437
2025-01-07 12:50:00,0.77,0.203,0.033,0.243,34.02626,-117.8437
2025-01-07 13:00:00,2.251,0.8300000000000001,0.213,1.05,34.02626,-117.8437
2025-01-07 13:10:00,2.903,1.029,0.423,1.5539999999999998,34.02626,-117.8437
2025-01-07 13:20:00,4.606,1.4580000000000002,0.764,2.596,34.02626,-117.8437
2025-01-07 13:30:00,4.136,1.755,0.5940000000000001,2.496,34.02626,-117.8437
2025-01-07 13:40:00,7.199999999999999,2.795,1.393,4.8,34.02626,-117.8437
2025-01-07 13:50:00,9.822,4.545999999999999,2.135,6.726,34.02626,-117.8437
2025-01-07 14:00:00,12.135,5.187,3.141,8.534,34.02626,-117.8437
2025-01-07 14:10:00,4.232,1.83,0.452,2.2880000000000003,34.02626,-117.8437
2025-01-07 14:20:00,2.811,1.142,0.249,1.396,34.02626,-117.8437
2025-01-07 14:30:00,1.926,0.931,0.199,1.014,34.02626,-117.8437
2025-01-07 14:40:00,1.584,0.6910000000000001,0.172,0.6739999999999999,34.02626,-117.8437
2025-01-07 14:50:00,1.385,0.725,0.099,0.653,34.02626,-117.8437
2025-01-07 15:00:00,5.854,2.485,1.092,3.662,34.02626,-117.8437
2025-01-07 15:10:00,13.588,5.823,3.53,9.686,34.02626,-117.8437
2025-01-07 15:20:00,15.27,6.199,3.589,10.398,34.02626,-117.8437
2025-01-07 15:30:00,14.534,6.484,3.377,10.262,34.02626,-117.8437
2025-01-07 15:40:00,5.176,2.081,0.746,3.102,34.02626,-117.8437
2025-01-07 15:50:00,1.7,0.6950000000000001,0.208,0.831,34.02626,-117.8437
2025-01-07 16:00:00,2.036,0.84,0.243,1.061,34.02626,-117.8437
2025-01-07 16:10:00,3.753,1.888,0.399,2.1180000000000003,34.02626,-117.8437
2025-01-07 16:20:00,2.894,1.137,0.476,1.655,34.02626,-117.8437
2025-01-07 16:30:00,1.966,0.8089999999999999,0.32,1.114,34.02626,-117.8437
2025-01-07 16:40:00,2.676,1.245,0.225,1.46,34.02626,-117.8437
2025-01-07 16:50:00,3.559,1.713,0.616,2.249,34.02626,-117.8437
2025-01-07 17:00:00,3.0540000000000003,1.017,0.488,1.69,34.02626,-117.8437
2025-01-07 17:10:00,2.256,1.019,0.199,1.07,34.02626,-117.8437
2025-01-07 17:20:00,2.233,1.085,0.1689999999999999,1.19,34.02626,-117.8437
2025-01-07 17:30:00,2.339,0.852,0.426,1.229,34.02626,-117.8437
2025-01-07 17:40:00,2.609,1.072,0.329,1.418,34.02626,-117.8437
2025-01-07 17:50:00,4.525,1.424,0.712,2.309,34.02626,-117.8437
2025-01-07 18:00:00,4.519,1.631,0.821,2.561,34.02626,-117.8437
2025-01-07 18:10:00,5.712999999999999,2.122,1.041,3.3440000000000003,34.02626,-117.8437
2025-01-07 18:20:00,5.162,2.43,0.8,3.156,34.02626,-117.8437
2025-01-07 18:30:00,5.683,2.467,1.209,3.566,34.02626,-117.8437
2025-01-07 18:40:00,3.259,1.332,0.246,1.649,34.02626,-117.8437
2025-01-07 18:50:00,4.425,1.861,0.741,2.586,34.02626,-117.8437
2025-01-07 19:00:00,5.923,2.671,1.196,3.881,34.02626,-117.8437
2025-01-07 19:10:00,8.422,3.624,1.694,5.340999999999999,34.02626,-117.8437
2025-01-07 19:20:00,4.8100000000000005,2.043,0.792,2.904,34.02626,-117.8437
2025-01-07 19:30:00,4.763,1.732,0.679,2.59,34.02626,-117.8437
2025-01-07 19:40:00,5.648,2.201,1.322,3.701,34.02626,-117.8437
2025-01-07 19:50:00,8.019,3.0330000000000004,1.586,5.075,34.02626,-117.8437
2025-01-07 20:00:00,11.128,4.064,2.35,6.975,34.02626,-117.8437
2025-01-07 20:10:00,12.632,5.15,3.191,8.675,34.02626,-117.8437
2025-01-07 20:20:00,13.216,5.232,3.4330000000000003,9.541,34.02626,-117.8437
2025-01-07 20:30:00,13.091,5.202,3.394,9.095,34.02626,-117.8437
2025-01-07 20:40:00,13.857,5.844,3.587,9.835,34.02626,-117.8437
2025-01-07 20:50:00,9.768,4.455,2.41,6.938000000000001,34.02626,-117.8437
2025-01-07 21:00:00,14.811,6.315,3.623,10.394,34.02626,-117.8437
2025-01-07 21:10:00,15.325,6.535,4.255,11.133,34.02626,-117.8437
2025-01-07 21:20:00,16.378,6.843,4.011,11.131,34.02626,-117.8437
2025-01-07 21:30:00,10.497,3.452,2.709,6.849,34.02626,-117.8437
2025-01-07 21:40:00,7.653,3.337,2.17,5.768000000000001,34.02626,-117.8437
2025-01-07 21:50:00,6.707,2.277,1.661,4.3,34.02626,-117.8437
2025-01-07 22:00:00,7.502000000000001,3.071,1.558,4.899,34.02626,-117.8437
2025-01-07 22:10:00,6.718999999999999,2.871,1.4300000000000002,4.339,34.02626,-117.8437
2025-01-07 22:20:00,3.872,1.526,0.668,2.379,34.02626,-117.8437
2025-01-07 22:30:00,6.151,2.601,1.327,3.985,34.02626,-117.8437
2025-01-07 22:40:00,10.159,4.058999999999999,2.442,6.945,34.02626,-117.8437
2025-01-07 22:50:00,10.567,4.288,2.975,7.314,34.02626,-117.8437
2025-01-07 23:00:00,12.294,5.667,3.079,8.761,34.02626,-117.8437
2025-01-07 23:10:00,11.171,4.971,2.359,7.73,34.02626,-117.8437
2025-01-07 23:20:00,12.904,5.865,2.824,8.961,34.02626,-117.8437
2025-01-07 23:30:00,11.408,4.53,3.016,7.834999999999999,34.02626,-117.8437
2025-01-07 23:40:00,9.246,3.4320000000000004,2.215,5.988,34.02626,-117.8437
2025-01-07 23:50:00,8.879,3.335,2.061,5.997,34.02626,-117.8437
2025-01-08 00:00:00,9.014,3.57,2.193,6.057,34.02626,-117.8437
2025-01-08 00:10:00,9.221,3.5250000000000004,2.276,6.306,34.02626,-117.8437
2025-01-08 00:20:00,9.56,3.7,2.818,6.744,34.02626,-117.8437
2025-01-08 00:30:00,7.543,3.257,1.901,5.359,34.02626,-117.8437
2025-01-08 00:40:00,7.81,3.367,2.435,5.933,34.02626,-117.8437
2025-01-08 00:50:00,8.175,2.968,2.041,5.4830000000000005,34.02626,-117.8437
2025-01-08 01:00:00,6.466,2.548,1.676,4.497,34.02626,-117.8437
2025-01-08 01:10:00,7.781000000000001,3.116,1.968,5.444,34.02626,-117.8437
2025-01-08 01:20:00,7.513999999999999,3.28,2.111,5.496,34.02626,-117.8437
2025-01-08 01:30:00,7.877000000000001,3.659,2.09,5.89,34.02626,-117.8437
2025-01-08 01:40:00,10.126,4.521,2.377,7.224,34.02626,-117.8437
2025-01-08 01:50:00,8.533,2.994,2.165,5.629,34.02626,-117.8437
