time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm
2025-01-25T22:20:00-08:00,4.022,0.44699999999999995,3.558,4.7059999999999995
2025-01-25T22:30:00-08:00,4.939,0.374,3.798,5.298
2025-01-25T22:40:00-08:00,4.939,0.5309999999999999,4.319,5.871
2025-01-25T22:50:00-08:00,4.32,0.492,4.4399999999999995,5.9030000000000005
2025-01-25T23:00:00-08:00,4.813,0.244,4.493,5.879
2025-01-25T23:10:00-08:00,5.663,0.42700000000000005,4.996,6.716
2025-01-25T23:20:00-08:00,4.8149999999999995,0.619,4.258,5.708
2025-01-25T23:30:00-08:00,5.444,0.642,5.255,7.129
2025-01-25T23:40:00-08:00,5.041,0.599,3.711,5.204000000000001
2025-01-25T23:50:00-08:00,4.3870000000000005,0.5680000000000001,3.484,5.041
2025-01-26T00:00:00-08:00,3.9349999999999996,0.523,3.4539999999999997,4.879
2025-01-26T00:10:00-08:00,4.202,0.372,3.157,4.494
2025-01-26T00:20:00-08:00,3.896,0.492,3.2649999999999997,4.478
2025-01-26T00:30:00-08:00,3.3850000000000002,0.347,2.6950000000000003,3.6950000000000003
2025-01-26T00:40:00-08:00,4.366,0.322,2.917,4.236000000000001
2025-01-26T00:50:00-08:00,3.238,0.653,2.788,4.08
2025-01-26T01:00:00-08:00,4.178,0.292,2.496,3.789
2025-01-26T01:10:00-08:00,3.662,0.41000000000000003,2.7960000000000003,4.144
2025-01-26T01:20:00-08:00,4.088,0.5,4.3149999999999995,5.819
2025-01-26T01:30:00-08:00,3.989,0.263,5.655,6.773
2025-01-26T01:40:00-08:00,3.937,0.418,5.558999999999999,6.827999999999999
2025-01-26T01:50:00-08:00,3.7439999999999998,0.407,5.034,6.433
2025-01-26T02:00:00-08:00,3.835,0.614,5.814,6.9399999999999995
2025-01-26T02:10:00-08:00,3.889,0.663,4.088,5.455
2025-01-26T02:20:00-08:00,3.291,0.301,1.9049999999999998,2.819
2025-01-26T02:30:00-08:00,2.7600000000000002,0.284,1.675,2.424
2025-01-26T02:40:00-08:00,2.485,0.312,1.916,2.5599999999999996
2025-01-26T02:50:00-08:00,2.6830000000000003,0.396,1.9689999999999999,2.878
2025-01-26T03:00:00-08:00,2.565,0.348,2.4509999999999996,3.339
2025-01-26T03:10:00-08:00,3.089,0.187,2.299,3.176
2025-01-26T03:20:00-08:00,3.177,0.434,2.434,3.367
2025-01-26T03:30:00-08:00,2.721,0.32399999999999995,2.05,2.702
2025-01-26T03:40:00-08:00,2.5389999999999997,0.435,2.196,3.0860000000000003
2025-01-26T03:50:00-08:00,2.808,0.337,2.094,2.965
2025-01-26T04:00:00-08:00,2.517,0.22999999999999998,1.893,2.636
2025-01-26T04:10:00-08:00,2.146,0.21000000000000002,1.706,2.253
2025-01-26T04:20:00-08:00,1.4929999999999999,0.121,1.5070000000000001,1.8780000000000001
2025-01-26T04:30:00-08:00,2.165,0.303,1.4849999999999999,2.111
2025-01-26T04:40:00-08:00,1.8639999999999999,0.118,1.161,1.722
2025-01-26T04:50:00-08:00,2.625,0.286,1.6099999999999999,2.384
2025-01-26T05:00:00-08:00,1.7329999999999999,0.28099999999999997,2.132,2.61
2025-01-26T05:10:00-08:00,3.234,0.532,2.722,3.974
2025-01-26T05:20:00-08:00,3.2249999999999996,0.406,3.423,4.428
2025-01-26T05:30:00-08:00,3.2190000000000003,0.195,3.699,4.574
2025-01-26T05:40:00-08:00,2.963,0.21599999999999997,3.675,4.444
2025-01-26T05:50:00-08:00,3.1579999999999995,0.412,3.489,4.688
2025-01-26T06:00:00-08:00,3.155,0.278,4.128,5.182
2025-01-26T06:10:00-08:00,3.59,0.381,4.804,5.792999999999999
2025-01-26T06:20:00-08:00,4.7829999999999995,0.472,6.806,8.119
2025-01-26T06:30:00-08:00,5.419,0.455,13.015,14.442
2025-01-26T06:40:00-08:00,4.931,0.536,10.629,11.864999999999998
2025-01-26T06:50:00-08:00,4.038,0.235,7.932,9.014
2025-01-26T07:00:00-08:00,3.8280000000000003,0.344,7.045999999999999,7.998
2025-01-26T07:10:00-08:00,4.293,0.542,7.218,8.253
2025-01-26T07:20:00-08:00,4.111000000000001,0.41100000000000003,6.204,7.548
2025-01-26T07:30:00-08:00,3.5199999999999996,0.252,5.622,6.670999999999999
2025-01-26T07:40:00-08:00,2.825,0.23299999999999998,5.382,6.227
2025-01-26T07:50:00-08:00,3.503,0.614,5.161,6.426
2025-01-26T08:00:00-08:00,3.258,0.16,5.375,6.052
2025-01-26T08:10:00-08:00,3.2270000000000003,0.23199999999999998,5.548,6.304
2025-01-26T08:20:00-08:00,3.793,0.324,5.811999999999999,6.657
2025-01-26T08:30:00-08:00,4.852,0.67,5.727,7.164
2025-01-26T08:40:00-08:00,4.119,0.4295,6.1425,7.1835
2025-01-26T08:50:00-08:00,3.029,0.29400000000000004,4.3,5.187
2025-01-26T09:00:00-08:00,4.1850000000000005,0.372,5.170999999999999,6.279
2025-01-26T09:10:00-08:00,4.59,0.261,4.849,6.025
2025-01-26T09:20:00-08:00,2.821,0.277,3.942,4.895
2025-01-26T09:30:00-08:00,2.718,0.311,3.323,4.317
2025-01-26T09:40:00-08:00,3.029,0.433,3.7430000000000003,4.842
2025-01-26T09:50:00-08:00,3.3939999999999997,0.33999999999999997,4.436999999999999,5.515
2025-01-26T10:00:00-08:00,3.314,0.274,4.243,5.215
2025-01-26T10:10:00-08:00,3.286,0.32999999999999996,3.7510000000000003,4.678
2025-01-26T10:20:00-08:00,3.221,0.401,3.58,4.609
2025-01-26T10:30:00-08:00,1.826,0.061,1.8650000000000002,2.274
2025-01-26T10:40:00-08:00,2.12,0.23399999999999999,2.4240000000000004,3.112
2025-01-26T10:50:00-08:00,2.069,0.243,2.205,2.7199999999999998
2025-01-26T11:00:00-08:00,1.726,0.174,2.0709999999999997,2.524
2025-01-26T11:10:00-08:00,2.058,0.173,1.817,2.45
2025-01-26T11:20:00-08:00,2.008,0.228,1.438,1.959
2025-01-26T11:30:00-08:00,1.7349999999999999,0.161,1.573,2.055
2025-01-26T11:40:00-08:00,1.5030000000000001,0.15,1.5790000000000002,1.919
2025-01-26T11:50:00-08:00,1.599,0.218,1.2349999999999999,1.695
2025-01-26T12:00:00-08:00,1.923,0.137,2.615,3.088
2025-01-26T12:10:00-08:00,3.1790000000000003,0.319,6.654,7.474
2025-01-26T12:20:00-08:00,2.6109999999999998,0.357,2.234,3.059
2025-01-26T12:30:00-08:00,1.863,0.222,0.8069999999999999,1.393
2025-01-26T12:40:00-08:00,1.798,0.261,0.877,1.436
2025-01-26T12:50:00-08:00,1.798,0.253,1.111,1.613
2025-01-26T13:00:00-08:00,2.035,0.296,1.238,1.8689999999999998
2025-01-26T13:10:00-08:00,2.578,0.595,2.449,3.3979999999999997
2025-01-26T13:20:00-08:00,2.539,0.385,2.327,3.077
2025-01-26T13:30:00-08:00,2.334,0.192,2.1270000000000002,2.668
2025-01-26T13:40:00-08:00,1.9929999999999999,0.245,2.005,2.49
2025-01-26T13:50:00-08:00,1.9050000000000002,0.271,2.118,2.568
2025-01-26T14:00:00-08:00,2.643,0.184,2.316,2.98
2025-01-26T14:10:00-08:00,2.127,0.498,2.592,3.3129999999999997
2025-01-26T14:20:00-08:00,2.683,0.14100000000000001,3.0540000000000003,3.831
2025-01-26T14:30:00-08:00,2.73,0.27,2.5410000000000004,3.183
2025-01-26T14:40:00-08:00,2.787,0.211,3.653,4.439
2025-01-26T14:50:00-08:00,3.4099999999999997,0.33799999999999997,4.87,5.938
2025-01-26T15:00:00-08:00,2.408,0.256,3.782,4.529
2025-01-26T15:10:00-08:00,2.224,0.154,2.373,2.974
2025-01-26T15:20:00-08:00,1.8050000000000002,0.094,2.7640000000000002,3.197
2025-01-26T15:30:00-08:00,2.656,0.271,3.142,3.8579999999999997
2025-01-26T15:40:00-08:00,2.693,0.348,2.894,3.67
2025-01-26T15:50:00-08:00,1.896,0.127,2.276,2.776
2025-01-26T16:00:00-08:00,1.812,0.174,2.6639999999999997,2.992
2025-01-26T16:10:00-08:00,2.137,0.347,2.83,3.388
2025-01-26T16:20:00-08:00,1.5430000000000001,0.199,2.7560000000000002,3.229
2025-01-26T16:30:00-08:00,2.0780000000000003,0.309,2.399,3.027
2025-01-26T16:40:00-08:00,1.672,0.22699999999999998,1.814,2.2359999999999998
2025-01-26T16:50:00-08:00,1.959,0.248,1.967,2.507
2025-01-26T17:00:00-08:00,1.937,0.177,1.85,2.396
2025-01-26T17:10:00-08:00,2.239,0.203,3.2249999999999996,3.859
2025-01-26T17:20:00-08:00,2.528,0.16,3.549,4.289
2025-01-26T17:30:00-08:00,1.6790000000000003,0.16599999999999998,2.629,2.967
2025-01-26T17:40:00-08:00,1.5510000000000002,0.22699999999999998,2.5229999999999997,3.011
2025-01-26T17:50:00-08:00,1.835,0.399,2.599,3.248
2025-01-26T18:00:00-08:00,2.51,0.10400000000000001,3.101,3.799
2025-01-26T18:10:00-08:00,2.1159999999999997,0.33,2.608,3.275
2025-01-26T18:20:00-08:00,2.626,0.291,2.6879999999999997,3.522
2025-01-26T18:30:00-08:00,2.364,0.18999999999999997,2.6879999999999997,3.491
2025-01-26T18:40:00-08:00,3.211,0.222,3.404,4.285
2025-01-26T18:50:00-08:00,2.832,0.21200000000000002,3.775,4.623
2025-01-26T19:00:00-08:00,2.736,0.404,3.169,4.122
2025-01-26T19:10:00-08:00,2.41,0.45899999999999996,2.9530000000000003,3.8899999999999997
2025-01-26T19:20:00-08:00,2,0.305,2.4610000000000003,3.232
2025-01-26T19:30:00-08:00,2.282,0.182,2.363,2.892
2025-01-26T19:40:00-08:00,2.314,0.253,2.7969999999999997,3.707
2025-01-26T19:50:00-08:00,2.298,0.171,2.358,2.937
2025-01-26T20:00:00-08:00,1.9609999999999999,0.171,2.607,3.003
2025-01-26T20:10:00-08:00,1.7360000000000002,0.22899999999999998,2.459,2.949
2025-01-26T20:20:00-08:00,1.836,0.298,2.293,2.924
2025-01-26T20:30:00-08:00,1.38,0.021,1.619,2.013
2025-01-26T20:40:00-08:00,1.509,0.23199999999999998,1.284,1.748
2025-01-26T20:50:00-08:00,1.058,0.234,0.9610000000000001,1.2449999999999999
2025-01-26T21:00:00-08:00,1.631,0.266,1.17,1.7149999999999999
2025-01-26T21:10:00-08:00,1.191,0.027,1.218,1.422
2025-01-26T21:20:00-08:00,1.8719999999999999,0.231,1.3530000000000002,1.8239999999999998
2025-01-26T21:30:00-08:00,1.381,0.248,1.4449999999999998,1.855
2025-01-26T21:40:00-08:00,1.466,0.29400000000000004,1.451,1.962
2025-01-26T21:50:00-08:00,1.2570000000000001,0.17500000000000002,1.6840000000000002,2.048
2025-01-26T22:00:00-08:00,1.218,0.121,1.7919999999999998,2.142
2025-01-26T22:10:00-08:00,1.801,0.16499999999999998,2.33,2.863
2025-01-26T22:20:00-08:00,1.811,0.14100000000000001,3.0780000000000003,3.575
2025-01-26T22:30:00-08:00,1.8250000000000002,0.148,3.297,3.936
2025-01-26T22:40:00-08:00,2.326,0.154,3.731,4.476
2025-01-26T22:50:00-08:00,1.822,0.22999999999999998,2.362,3.002
2025-01-26T23:00:00-08:00,1.207,0.135,1.335,1.635
2025-01-26T23:10:00-08:00,1.157,0.239,0.873,1.2
2025-01-26T23:20:00-08:00,1.4020000000000001,0.13,0.8160000000000001,1.1440000000000001
2025-01-26T23:30:00-08:00,1.0030000000000001,0.191,0.537,0.845
2025-01-26T23:40:00-08:00,0.8760000000000001,0.116,0.197,0.425
2025-01-26T23:50:00-08:00,0.8450000000000001,0.05,0.223,0.441
