time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-07T00:00:00-08:00,4.68,0.528,11.537,12.344,34.1613,-118.1676
2025-01-07T00:10:00-08:00,4.813,0.472,11.287,12.139,,
2025-01-07T00:20:00-08:00,4.603999999999999,0.472,11.823,12.483,,
2025-01-07T00:30:00-08:00,4.803,0.407,11.159,11.762,,
2025-01-07T00:40:00-08:00,4.88,0.6419999999999999,11.209,12.155,,
2025-01-07T00:50:00-08:00,4.805,0.705,11.571000000000002,12.755,,
2025-01-07T01:00:00-08:00,4.774,0.526,12.037,12.89,,
2025-01-07T01:10:00-08:00,5.836,0.672,12.805,14.086,,
2025-01-07T01:20:00-08:00,5.182,0.623,12.302,13.284,,
2025-01-07T01:30:00-08:00,4.979,0.52,11.862,12.736,,
2025-01-07T01:40:00-08:00,4.926,0.735,12.008,13.142,,
2025-01-07T01:50:00-08:00,5.907,0.693,11.8,12.945,,
2025-01-07T02:00:00-08:00,5.22,0.75,11.911,12.93,,
2025-01-07T02:10:00-08:00,5.253,0.633,11.462,12.387,,
2025-01-07T02:20:00-08:00,4.852,0.358,11.714,12.433,,
2025-01-07T02:30:00-08:00,4.064,0.435,11.528,12.176,,
2025-01-07T02:40:00-08:00,5.724,0.525,11.936,12.934,,
2025-01-07T02:50:00-08:00,5.338,0.745,11.073,12.243,,
2025-01-07T03:00:00-08:00,5.055999999999999,0.462,10.11,10.891,,
2025-01-07T03:10:00-08:00,4.378,0.286,10.023,10.715,,
2025-01-07T03:20:00-08:00,4.409000000000001,0.704,9.416,10.311,,
2025-01-07T03:30:00-08:00,4.468,0.283,9.039,9.759,,
2025-01-07T03:40:00-08:00,4.231,0.375,8.620000000000001,9.343,,
2025-01-07T03:50:00-08:00,3.579,0.4399999999999999,7.895,8.68,,
2025-01-07T04:00:00-08:00,3.909,0.544,7.739,8.556999999999999,,
2025-01-07T04:10:00-08:00,2.5890000000000004,0.371,5.011,5.565,,
2025-01-07T04:20:00-08:00,1.775,0.217,1.288,1.632,,
2025-01-07T04:30:00-08:00,2.028,0.35,1.881,2.432,,
2025-01-07T04:40:00-08:00,1.573,0.282,0.562,0.91,,
2025-01-07T04:50:00-08:00,0.885,0.1649999999999999,0.107,0.268,,
2025-01-07T05:00:00-08:00,0.902,0.319,0.136,0.367,,
2025-01-07T05:10:00-08:00,0.975,0.212,0.121,0.378,,
2025-01-07T05:20:00-08:00,0.688,0.069,0.023,0.106,,
2025-01-07T05:30:00-08:00,0.401,0.0,0.005,0.0399999999999999,,
2025-01-07T05:40:00-08:00,0.273,0.06,0.0,0.037,,
2025-01-07T05:50:00-08:00,0.35,0.078,0.008,0.064,,
2025-01-07T06:00:00-08:00,0.707,0.161,0.059,0.231,,
2025-01-07T06:10:00-08:00,1.128,0.2199999999999999,0.08,0.345,,
2025-01-07T06:20:00-08:00,3.312,0.642,0.901,1.649,,
2025-01-07T06:30:00-08:00,3.095,0.4579999999999999,1.031,1.776,,
2025-01-07T06:40:00-08:00,3.174,0.7929999999999999,0.901,1.812,,
2025-01-07T06:50:00-08:00,2.904,0.4679999999999999,0.656,1.326,,
2025-01-07T07:00:00-08:00,2.928,0.654,0.717,1.5659999999999998,,
2025-01-07T07:10:00-08:00,3.3,0.456,0.956,1.7839999999999998,,
2025-01-07T07:20:00-08:00,1.311,0.109,0.309,0.566,,
2025-01-07T07:30:00-08:00,1.052,0.19,0.181,0.3379999999999999,,
2025-01-07T07:40:00-08:00,0.902,0.287,0.038,0.269,,
2025-01-07T07:50:00-08:00,0.573,0.094,0.0,0.079,,
2025-01-07T08:00:00-08:00,0.637,0.16,0.04,0.133,,
2025-01-07T08:10:00-08:00,0.899,0.248,0.011,0.1999999999999999,,
2025-01-07T08:20:00-08:00,1.629,0.42,0.236,0.737,,
2025-01-07T08:30:00-08:00,2.424,0.445,0.7110000000000001,1.31,,
2025-01-07T08:40:00-08:00,2.528,0.375,0.368,1.025,,
2025-01-07T08:50:00-08:00,0.973,0.082,0.068,0.25,,
2025-01-07T09:00:00-08:00,0.47,0.076,0.033,0.105,,
2025-01-07T09:10:00-08:00,0.243,0.143,0.012,0.094,,
2025-01-07T09:20:00-08:00,1.083,0.132,0.039,0.346,,
2025-01-07T09:30:00-08:00,1.4260000000000002,0.2209999999999999,0.275,0.5960000000000001,,
2025-01-07T09:40:00-08:00,0.602,0.097,0.059,0.1119999999999999,,
2025-01-07T09:50:00-08:00,0.719,0.046,0.072,0.194,,
2025-01-07T10:00:00-08:00,0.328,0.034,0.002,0.054,,
2025-01-07T10:10:00-08:00,0.254,0.0,0.034,0.05,,
2025-01-07T10:20:00-08:00,0.131,0.044,0.0,0.041,,
2025-01-07T10:30:00-08:00,0.191,0.039,0.0,0.0579999999999999,,
2025-01-07T10:40:00-08:00,0.236,0.052,0.0,0.079,,
2025-01-07T10:50:00-08:00,0.369,0.123,0.048,0.133,,
2025-01-07T11:00:00-08:00,0.463,0.155,0.0,0.085,,
2025-01-07T11:10:00-08:00,0.47,0.091,0.0,0.073,,
2025-01-07T11:20:00-08:00,0.356,0.083,0.0,0.067,,
2025-01-07T11:30:00-08:00,0.246,0.0,0.0,0.013,,
2025-01-07T11:40:00-08:00,0.181,0.048,0.0,0.028,,
