time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-20T21:50:00-08:00,3.4515,1.111,1.519,2.76,34.18006,-118.16825
2025-01-20T22:00:00-08:00,2.463,1.036,1.605,2.518,,
2025-01-20T22:10:00-08:00,2.66,0.909,1.564,2.64,,
2025-01-20T22:20:00-08:00,2.545,0.93,1.033,1.993,,
2025-01-20T22:30:00-08:00,2.902,1.025,1.119,2.261,,
2025-01-20T22:40:00-08:00,2.786,1.112,1.113,2.215,,
2025-01-20T22:50:00-08:00,3.489,1.019,1.461,2.65,,
2025-01-20T23:00:00-08:00,2.815,1.062,1.19,2.3230000000000004,,
2025-01-20T23:10:00-08:00,3.082,1.103,1.3210000000000002,2.496,,
2025-01-20T23:20:00-08:00,3.232,0.7689999999999999,1.52,2.582,,
2025-01-20T23:30:00-08:00,2.051,0.614,1.042,1.616,,
2025-01-20T23:40:00-08:00,2.541,1.031,0.918,1.982,,
2025-01-20T23:50:00-08:00,2.379,0.891,0.921,1.908,,
2025-01-21T00:00:00-08:00,2.689,0.766,1.429,2.2910000000000004,,
2025-01-21T00:10:00-08:00,2.412,0.902,1.499,2.4290000000000003,,
2025-01-21T00:20:00-08:00,3.0810000000000004,1.036,2.221,3.234,,
2025-01-21T00:30:00-08:00,2.714,0.855,1.408,2.4130000000000003,,
2025-01-21T00:40:00-08:00,3.75,0.885,2.729,3.699,,
2025-01-21T00:50:00-08:00,2.276,0.744,1.332,2.172,,
2025-01-21T01:00:00-08:00,2.605,0.885,1.068,2.057,,
2025-01-21T01:10:00-08:00,1.916,0.54,0.652,1.308,,
2025-01-21T01:20:00-08:00,2.078,0.621,0.6950000000000001,1.323,,
2025-01-21T01:30:00-08:00,2.087,0.794,0.5609999999999999,1.336,,
2025-01-21T01:40:00-08:00,1.37,0.464,0.544,1.032,,
2025-01-21T01:50:00-08:00,1.823,0.879,0.48,1.291,,
2025-01-21T02:00:00-08:00,3.145,0.963,1.2029999999999998,2.252,,
2025-01-21T02:10:00-08:00,3.539,1.243,1.88,3.292,,
2025-01-21T02:20:00-08:00,5.375,1.459,3.166,4.7940000000000005,,
2025-01-21T02:30:00-08:00,5.253,1.509,3.533,5.226,,
2025-01-21T02:40:00-08:00,5.315,1.261,3.511,5.138999999999999,,
2025-01-21T02:50:00-08:00,4.811999999999999,1.432,3.335,5.109999999999999,,
2025-01-21T03:00:00-08:00,5.4075,1.565,3.785,5.616,,
2025-01-21T03:10:00-08:00,4.723,1.444,3.633,5.103,,
2025-01-21T03:20:00-08:00,5.362,1.299,3.657,5.517,,
2025-01-21T03:30:00-08:00,4.149,1.13,3.3390000000000004,4.586,,
2025-01-21T03:40:00-08:00,5.473000000000001,1.422,3.42,5.202,,
2025-01-21T03:50:00-08:00,3.253,0.865,2.438,3.515,,
2025-01-21T04:00:00-08:00,3.4320000000000004,1.02,2.019,3.293,,
2025-01-21T04:10:00-08:00,3.944,1.116,1.847,3.143,,
2025-01-21T04:20:00-08:00,3.411,1.236,1.477,2.723,,
2025-01-21T04:30:00-08:00,2.965,0.869,1.388,2.378,,
2025-01-21T04:40:00-08:00,2.105,0.5820000000000001,1.044,1.686,,
2025-01-21T04:50:00-08:00,2.229,0.8009999999999999,1.037,1.805,,
2025-01-21T05:00:00-08:00,2.3840000000000003,0.6950000000000001,0.894,1.728,,
2025-01-21T05:10:00-08:00,2.531,0.73,1.05,1.884,,
2025-01-21T05:20:00-08:00,2.8475,0.7024999999999999,1.01,1.8875,,
2025-01-21T05:30:00-08:00,2.5185,0.739,0.9375,1.848,,
2025-01-21T05:40:00-08:00,3.017,0.885,1.062,2.1660000000000004,,
2025-01-21T05:50:00-08:00,2.539,0.733,1.0990000000000002,1.88,,
2025-01-21T06:00:00-08:00,3.3120000000000003,0.6970000000000001,1.451,2.376,,
2025-01-21T06:10:00-08:00,3.092,0.989,1.1789999999999998,2.345,,
2025-01-21T06:20:00-08:00,3.145,0.913,1.05,2.195,,
2025-01-21T06:30:00-08:00,2.467,0.875,0.943,1.751,,
2025-01-21T06:40:00-08:00,2.769,0.899,0.945,1.892,,
2025-01-21T06:50:00-08:00,2.551,0.8220000000000001,0.7729999999999999,1.562,,
2025-01-21T07:00:00-08:00,2.26,0.936,0.7889999999999999,1.775,,
2025-01-21T07:10:00-08:00,3.209,1.225,1.01,2.371,,
2025-01-21T07:20:00-08:00,4.049,1.264,2.2060000000000004,3.633,,
2025-01-21T07:30:00-08:00,3.7285,1.2654999999999998,1.556,2.909,,
2025-01-21T07:40:00-08:00,4.005,1.376,1.635,3.049,,
2025-01-21T07:50:00-08:00,4.268,1.502,1.959,3.527,,
2025-01-21T08:00:00-08:00,5.627000000000001,2.153,2.125,4.376,,
2025-01-21T08:10:00-08:00,5.74,2.221,2.734,5.033,,
2025-01-21T08:20:00-08:00,6.733,2.537,4.004,6.66,,
2025-01-21T08:30:00-08:00,5.904,1.938,3.665,5.93,,
2025-01-21T08:40:00-08:00,5.054,1.461,2.716,4.603,,
2025-01-21T08:50:00-08:00,4.518,1.608,1.991,3.5940000000000003,,
2025-01-21T09:00:00-08:00,2.735,1.052,0.755,1.887,,
2025-01-21T09:10:00-08:00,2.355,1.156,0.7170000000000001,1.809,,
2025-01-21T09:20:00-08:00,2.12,0.635,0.598,1.221,,
2025-01-21T09:30:00-08:00,1.645,0.557,0.1609999999999999,0.564,,
2025-01-21T09:40:00-08:00,1.281,0.632,0.044,0.719,,
2025-01-21T09:50:00-08:00,1.643,0.675,0.142,0.8140000000000001,,
2025-01-21T10:00:00-08:00,1.729,0.6950000000000001,0.331,1.012,,
2025-01-21T10:10:00-08:00,1.669,0.635,0.244,0.7969999999999999,,
2025-01-21T10:20:00-08:00,2.035,1.037,0.34,1.1749999999999998,,
2025-01-21T10:30:00-08:00,1.771,0.6920000000000001,0.302,0.913,,
2025-01-21T10:40:00-08:00,1.7999999999999998,0.7050000000000001,0.2329999999999999,0.933,,
2025-01-21T10:50:00-08:00,1.371,0.476,0.158,0.5,,
2025-01-21T11:00:00-08:00,1.649,0.585,0.493,1.025,,
2025-01-21T11:10:00-08:00,2.197,0.735,1.35,2.153,,
2025-01-21T11:20:00-08:00,3.169,1.102,1.754,2.969,,
2025-01-21T11:30:00-08:00,2.5090000000000003,0.736,1.549,2.329,,
2025-01-21T11:40:00-08:00,2.584,0.965,1.4340000000000002,2.369,,
2025-01-21T11:50:00-08:00,2.16,0.72,1.181,1.98,,
2025-01-21T12:00:00-08:00,1.836,0.55,0.649,1.247,,
2025-01-21T12:10:00-08:00,1.995,0.7919999999999999,0.73,1.551,,
2025-01-21T12:20:00-08:00,2.351,0.916,0.957,1.859,,
2025-01-21T12:30:00-08:00,2.06,0.7310000000000001,0.5750000000000001,1.257,,
2025-01-21T12:40:00-08:00,1.896,0.806,0.544,1.2320000000000002,,
2025-01-21T12:50:00-08:00,2.6,0.931,0.917,1.889,,
2025-01-21T13:00:00-08:00,2.364,0.735,0.851,1.562,,
2025-01-21T13:10:00-08:00,1.697,0.542,0.6619999999999999,1.264,,
2025-01-21T13:20:00-08:00,2.037,0.908,0.856,1.729,,
2025-01-21T13:30:00-08:00,1.9,0.661,0.663,1.316,,
2025-01-21T13:40:00-08:00,2.002,0.8220000000000001,0.899,1.748,,
2025-01-21T13:50:00-08:00,1.813,0.5860000000000001,0.937,1.5670000000000002,,
2025-01-21T14:00:00-08:00,2.238,0.899,0.733,1.631,,
2025-01-21T14:10:00-08:00,1.882,0.606,0.979,1.69,,
2025-01-21T14:20:00-08:00,2.676,1.028,1.055,1.954,,
2025-01-21T14:30:00-08:00,2.307,0.666,0.771,1.5470000000000002,,
2025-01-21T14:40:00-08:00,1.901,0.963,0.72,1.617,,
2025-01-21T14:50:00-08:00,2.335,0.7829999999999999,0.925,1.792,,
2025-01-21T15:00:00-08:00,1.966,0.8520000000000001,0.694,1.5,,
2025-01-21T15:10:00-08:00,1.994,0.828,0.54,1.337,,
2025-01-21T15:20:00-08:00,2.302,0.962,0.883,1.893,,
2025-01-21T15:30:00-08:00,1.899,0.509,0.916,1.5,,
2025-01-21T15:40:00-08:00,1.906,0.8999999999999999,0.901,1.729,,
2025-01-21T15:50:00-08:00,2.365,0.744,1.04,1.865,,
2025-01-21T16:00:00-08:00,2.554,0.974,1.164,2.186,,
2025-01-21T16:10:00-08:00,3.026,1.222,1.19,2.366,,
2025-01-21T16:20:00-08:00,2.935,0.794,1.215,2.2960000000000003,,
2025-01-21T16:30:00-08:00,2.776,1.014,1.0550000000000002,2.086,,
2025-01-21T16:40:00-08:00,5.285,2.2,1.892,4.174,,
2025-01-21T16:50:00-08:00,5.384,2.1790000000000003,1.95,4.22,,
2025-01-21T17:00:00-08:00,3.902,1.001,1.936,3.121,,
2025-01-21T17:10:00-08:00,4.25,1.445,2.18,3.832,,
2025-01-21T17:20:00-08:00,9.794,4.039,3.85,8.055,,
2025-01-21T17:30:00-08:00,14.218,5.448,5.26,11.076,,
2025-01-21T17:40:00-08:00,12.115,4.492,5.255000000000001,9.803,,
2025-01-21T17:50:00-08:00,8.516,3.375,3.564,6.904999999999999,,
2025-01-21T18:00:00-08:00,7.261000000000001,2.297,3.2,5.813000000000001,,
2025-01-21T18:10:00-08:00,6.506,2.109,2.846,5.297000000000001,,
2025-01-21T18:20:00-08:00,7.537,2.446,2.77,5.34,,
2025-01-21T18:30:00-08:00,4.796,1.903,2.309,4.301,,
2025-01-21T18:40:00-08:00,3.849,1.292,2.052,3.495,,
2025-01-21T18:50:00-08:00,3.536,1.029,2.736,3.88,,
2025-01-21T19:00:00-08:00,4.08,1.512,2.714,4.254,,
2025-01-21T19:10:00-08:00,4.167,1.247,2.592,4.0680000000000005,,
2025-01-21T19:20:00-08:00,4.252,1.244,2.871,4.368,,
2025-01-21T19:30:00-08:00,15.324,1.775,15.263,18.165,,
2025-01-21T19:40:00-08:00,6.4030000000000005,1.479,7.612,9.386,,
2025-01-21T19:50:00-08:00,6.3740000000000006,1.891,6.56,8.599,,
2025-01-21T20:00:00-08:00,6.456,1.41,7.196,8.965,,
2025-01-21T20:10:00-08:00,5.861,1.431,4.859999999999999,6.683,,
2025-01-21T20:20:00-08:00,3.665,1.018,3.114,4.34,,
2025-01-21T20:30:00-08:00,4.601,1.293,3.115,4.654,,
2025-01-21T20:40:00-08:00,4.871,1.409,3.69,5.356999999999999,,
2025-01-21T20:50:00-08:00,5.688,1.557,4.86,6.534,,
2025-01-21T21:00:00-08:00,6.964,1.611,6.259,8.05,,
2025-01-21T21:10:00-08:00,6.785,1.597,6.189,8.09,,
2025-01-21T21:20:00-08:00,15.873,1.895,19.059,22.212,,
2025-01-21T21:30:00-08:00,8.068999999999999,1.495,8.625,10.671,,
2025-01-21T21:40:00-08:00,8.641,1.582,9.843,12.27,,
2025-01-21T21:50:00-08:00,6.2780000000000005,1.165,5.576,7.104,,
2025-01-21T22:00:00-08:00,5.777,1.581,4.683,6.507,,
2025-01-21T22:10:00-08:00,4.4990000000000006,1.596,4.338,5.944,,
2025-01-21T22:20:00-08:00,4.494,1.235,4.75,6.165,,
2025-01-21T22:30:00-08:00,4.626,1.185,4.353,5.72,,
2025-01-21T22:40:00-08:00,3.386,1.007,4.029999999999999,5.272,,
2025-01-21T22:50:00-08:00,5.975,1.016,7.775,9.08,,
