time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-11 00:00:00,4.917999999999999,0.747,10.421,11.495,33.6216,-117.9267
2025-01-11 00:10:00,4.897,0.563,10.656,11.532,33.6216,-117.9267
2025-01-11 00:20:00,6.005,0.652,11.691,13.036,33.6216,-117.9267
2025-01-11 00:30:00,5.304,0.33,9.541,10.689,33.6216,-117.9267
2025-01-11 00:40:00,5.433999999999999,0.483,8.934,10.074,33.6216,-117.9267
2025-01-11 00:50:00,4.348000000000001,0.37,8.786999999999999,9.662,33.6216,-117.9267
2025-01-11 01:00:00,4.648,0.667,7.486,8.445,33.6216,-117.9267
2025-01-11 01:10:00,3.896,0.345,6.418,7.069000000000001,33.6216,-117.9267
2025-01-11 01:20:00,3.914,0.446,6.553000000000001,7.417999999999999,33.6216,-117.9267
2025-01-11 01:30:00,3.146,0.2759999999999999,6.863,7.487,33.6216,-117.9267
2025-01-11 01:40:00,4.584,0.745,6.376,7.449999999999999,33.6216,-117.9267
2025-01-11 01:50:00,3.796,0.372,5.424,6.234,33.6216,-117.9267
2025-01-11 02:00:00,3.737,0.558,5.131,6.079000000000001,33.6216,-117.9267
2025-01-11 02:10:00,3.386,0.434,4.879,5.682,33.6216,-117.9267
2025-01-11 02:20:00,3.455,0.554,4.649,5.516,33.6216,-117.9267
2025-01-11 02:30:00,3.33,0.602,4.789,5.644,33.6216,-117.9267
2025-01-11 02:40:00,3.888,0.589,4.779999999999999,5.888,33.6216,-117.9267
2025-01-11 02:50:00,3.116,0.508,4.665,5.4830000000000005,33.6216,-117.9267
2025-01-11 03:00:00,3.858,0.551,5.231,6.154999999999999,33.6216,-117.9267
2025-01-11 03:10:00,3.618,0.608,5.468,6.42,33.6216,-117.9267
2025-01-11 03:20:00,4.154,0.566,5.828,6.838,33.6216,-117.9267
2025-01-11 03:30:00,3.612,0.622,5.871,6.609999999999999,33.6216,-117.9267
2025-01-11 03:40:00,3.817,0.6910000000000001,5.958,6.835,33.6216,-117.9267
2025-01-11 03:50:00,3.5570000000000004,0.397,6.769,7.328,33.6216,-117.9267
2025-01-11 04:00:00,4.714,0.864,7.571,8.785,33.6216,-117.9267
2025-01-11 04:10:00,3.71,0.4599999999999999,7.81,8.7,33.6216,-117.9267
2025-01-11 04:20:00,5.047,0.741,8.465,9.858,33.6216,-117.9267
2025-01-11 04:30:00,3.996,0.448,9.662,10.423,33.6216,-117.9267
2025-01-11 04:40:00,6.198,0.4569999999999999,10.482,11.825,33.6216,-117.9267
2025-01-11 04:50:00,4.94,0.742,11.26,12.288,33.6216,-117.9267
2025-01-11 05:00:00,5.215,0.626,10.342,11.378,33.6216,-117.9267
2025-01-11 05:10:00,4.662,0.3419999999999999,9.516,10.434,33.6216,-117.9267
2025-01-11 05:20:00,4.406000000000001,0.421,9.082,9.852,33.6216,-117.9267
2025-01-11 05:30:00,3.95,0.438,8.276,9.014,33.6216,-117.9267
2025-01-11 05:40:00,3.41,0.565,7.744,8.69,33.6216,-117.9267
2025-01-11 05:50:00,4.55,0.374,7.839,8.474,33.6216,-117.9267
2025-01-11 06:00:00,3.768,0.429,7.131,7.926,33.6216,-117.9267
2025-01-11 06:10:00,4.035,0.423,7.675,8.443999999999999,33.6216,-117.9267
2025-01-11 06:20:00,4.568,0.473,8.025,8.795,33.6216,-117.9267
2025-01-11 06:30:00,4.286,0.216,8.849,9.677,33.6216,-117.9267
2025-01-11 06:40:00,3.884,0.311,8.536,9.338,33.6216,-117.9267
2025-01-11 06:50:00,3.937,0.295,8.388,9.029,33.6216,-117.9267
2025-01-11 07:00:00,3.694,0.358,7.547,8.190999999999999,33.6216,-117.9267
2025-01-11 07:10:00,4.175,0.475,7.731,8.522,33.6216,-117.9267
2025-01-11 07:20:00,5.459,0.651,10.153,11.408,33.6216,-117.9267
2025-01-11 07:30:00,7.364000000000001,0.891,11.947,13.45,33.6216,-117.9267
2025-01-11 07:40:00,4.748,0.369,12.063,12.851,33.6216,-117.9267
2025-01-11 07:50:00,4.470000000000001,0.653,10.691,11.628,33.6216,-117.9267
2025-01-11 08:00:00,4.942,0.445,11.072,12.073,33.6216,-117.9267
2025-01-11 08:10:00,7.231999999999999,0.725,12.091,13.677,33.6216,-117.9267
2025-01-11 08:20:00,4.115,0.494,9.705,10.644,33.6216,-117.9267
2025-01-11 08:30:00,5.504,0.629,10.017,11.161,33.6216,-117.9267
2025-01-11 08:40:00,7.35,1.6,9.131,11.25,33.6216,-117.9267
2025-01-11 08:50:00,6.7010000000000005,1.223,8.334,10.092,33.6216,-117.9267
2025-01-11 09:00:00,3.716,0.618,6.734,7.66,33.6216,-117.9267
2025-01-11 09:10:00,3.835,0.457,6.423,7.356999999999999,33.6216,-117.9267
2025-01-11 09:20:00,3.505,0.43,6.444,7.228,33.6216,-117.9267
2025-01-11 09:30:00,5.207,0.442,7.145,8.165,33.6216,-117.9267
2025-01-11 09:40:00,4.8260000000000005,0.841,6.6530000000000005,7.771000000000001,33.6216,-117.9267
2025-01-11 09:50:00,4.534,0.599,6.629,7.592,33.6216,-117.9267
2025-01-11 10:00:00,3.377,0.592,6.497999999999999,7.292,33.6216,-117.9267
2025-01-11 10:10:00,3.738,0.388,6.689,7.430999999999999,33.6216,-117.9267
2025-01-11 10:20:00,4.246,0.572,6.59,7.453,33.6216,-117.9267
2025-01-11 10:30:00,4.090999999999999,0.424,6.361000000000001,7.256,33.6216,-117.9267
2025-01-11 10:40:00,4.091,0.471,6.4030000000000005,7.221999999999999,33.6216,-117.9267
2025-01-11 10:50:00,4.018,1.103,6.550000000000001,7.808,33.6216,-117.9267
2025-01-11 11:00:00,4.598,0.617,6.9990000000000006,8.068999999999999,33.6216,-117.9267
2025-01-11 11:10:00,3.646,0.448,6.834,7.479,33.6216,-117.9267
2025-01-11 11:20:00,3.664,0.416,6.577999999999999,7.338,33.6216,-117.9267
2025-01-11 11:30:00,4.241,0.354,6.853999999999999,7.523,33.6216,-117.9267
2025-01-11 11:40:00,3.688,0.505,6.840999999999999,7.677,33.6216,-117.9267
2025-01-11 11:50:00,3.633,0.8820000000000001,6.865,7.939999999999999,33.6216,-117.9267
2025-01-11 12:00:00,3.691,0.689,6.978,7.874,33.6216,-117.9267
2025-01-11 12:10:00,4.296,0.515,7.015,7.833,33.6216,-117.9267
2025-01-11 12:20:00,5.32,0.527,7.452,8.59,33.6216,-117.9267
2025-01-11 12:30:00,4.911,0.6719999999999999,7.287,8.484,33.6216,-117.9267
2025-01-11 12:40:00,4.561,0.714,7.250999999999999,8.169,33.6216,-117.9267
2025-01-11 12:50:00,5.422,0.373,7.968999999999999,9.041,33.6216,-117.9267
2025-01-11 13:00:00,5.563,0.953,8.256,9.562,33.6216,-117.9267
2025-01-11 13:10:00,3.989,0.31,7.774,8.472,33.6216,-117.9267
2025-01-11 13:20:00,5.484999999999999,0.7729999999999999,7.81,9.331,33.6216,-117.9267
2025-01-11 13:30:00,5.71,0.665,8.36,9.5,33.6216,-117.9267
2025-01-11 13:40:00,5.917,0.7689999999999999,8.419,9.763,33.6216,-117.9267
2025-01-11 13:50:00,4.885,0.539,7.65,8.693999999999999,33.6216,-117.9267
2025-01-11 14:00:00,5.177,0.492,8.215,9.3,33.6216,-117.9267
2025-01-11 14:10:00,4.5120000000000005,0.669,7.772,8.828,33.6216,-117.9267
2025-01-11 14:20:00,4.617,0.655,7.878,8.974,33.6216,-117.9267
2025-01-11 14:30:00,4.157,0.776,8.147,9.085,33.6216,-117.9267
2025-01-11 14:40:00,5.004,0.511,8.304,9.518,33.6216,-117.9267
2025-01-11 14:50:00,4.362,0.546,8.001,8.769,33.6216,-117.9267
2025-01-11 15:00:00,4.501,0.4499999999999999,7.91,8.876999999999999,33.6216,-117.9267
2025-01-11 15:10:00,5.595,0.772,8.064,9.444,33.6216,-117.9267
2025-01-11 15:20:00,5.368,0.8240000000000001,7.651,8.989,33.6216,-117.9267
2025-01-11 15:30:00,5.013999999999999,1.077,7.681,9.245,33.6216,-117.9267
2025-01-11 15:40:00,6.124,0.943,8.195,9.577,33.6216,-117.9267
2025-01-11 15:50:00,6.216,0.835,9.001999999999999,10.678,33.6216,-117.9267
2025-01-11 16:00:00,6.693,1.265,9.635000000000002,11.582,33.6216,-117.9267
2025-01-11 16:10:00,7.665,0.745,11.13,12.712,33.6216,-117.9267
2025-01-11 16:20:00,5.697,0.621,10.265,11.398,33.6216,-117.9267
2025-01-11 16:30:00,6.586,0.642,8.764,10.357,33.6216,-117.9267
2025-01-11 16:40:00,6.271,1.11,8.363,10.063,33.6216,-117.9267
2025-01-11 16:50:00,7.102,0.8109999999999999,8.999,10.622,33.6216,-117.9267
2025-01-11 17:00:00,9.512,1.345,10.408,12.768999999999998,33.6216,-117.9267
2025-01-11 17:10:00,7.922,1.183,11.222,13.29,33.6216,-117.9267
2025-01-11 17:20:00,11.706,0.878,15.891000000000002,18.564,33.6216,-117.9267
2025-01-11 17:30:00,9.641,1.423,17.535,19.758000000000003,33.6216,-117.9267
2025-01-11 17:40:00,9.095,1.097,16.029,18.163,33.6216,-117.9267
2025-01-11 17:50:00,10.086,1.387,16.969,19.343,33.6216,-117.9267
2025-01-11 18:00:00,12.064,1.317,17.726999999999997,20.709000000000003,33.6216,-117.9267
2025-01-11 18:10:00,10.914,1.247,18.863,21.258000000000003,33.6216,-117.9267
2025-01-11 18:20:00,11.168,1.0630000000000002,18.761000000000003,21.005,33.6216,-117.9267
2025-01-11 18:30:00,13.677,1.336,18.062,21.678,33.6216,-117.9267
2025-01-11 18:40:00,12.129,1.243,20.681,23.768,33.6216,-117.9267
2025-01-11 18:50:00,13.287,0.976,20.006,22.932,33.6216,-117.9267
2025-01-11 19:00:00,10.59,1.468,18.235,20.688,33.6216,-117.9267
2025-01-11 19:10:00,14.076,1.251,22.659,26.243,33.6216,-117.9267
2025-01-11 19:20:00,9.256,1.105,19.456,21.5,33.6216,-117.9267
2025-01-11 19:30:00,9.777,1.183,18.169,20.487,33.6216,-117.9267
2025-01-11 19:40:00,10.964,1.143,18.24,20.755000000000003,33.6216,-117.9267
2025-01-11 19:50:00,12.295,1.006,21.083,23.707,33.6216,-117.9267
2025-01-11 20:00:00,12.013,1.152,20.74,23.487,33.6216,-117.9267
2025-01-11 20:10:00,11.925,1.284,20.836,23.483,33.6216,-117.9267
2025-01-11 20:20:00,7.6,0.993,14.58,16.491,33.6216,-117.9267
2025-01-11 20:30:00,5.782,0.728,9.866,11.143,33.6216,-117.9267
2025-01-11 20:40:00,3.071,0.331,4.301,4.880000000000001,33.6216,-117.9267
2025-01-11 20:50:00,2.099,0.438,2.511,3.1420000000000003,33.6216,-117.9267
2025-01-11 21:00:00,1.153,0.039,1.226,1.379,33.6216,-117.9267
2025-01-11 21:10:00,1.116,0.218,1.011,1.255,33.6216,-117.9267
2025-01-11 21:20:00,1.493,0.217,0.629,0.957,33.6216,-117.9267
2025-01-11 21:30:00,0.927,0.071,0.289,0.4679999999999999,33.6216,-117.9267
2025-01-11 21:40:00,0.796,0.041,0.121,0.204,33.6216,-117.9267
2025-01-11 21:50:00,0.8069999999999999,0.087,0.1699999999999999,0.309,33.6216,-117.9267
2025-01-11 22:00:00,0.815,0.0,0.1159999999999999,0.218,33.6216,-117.9267
2025-01-11 22:10:00,0.651,0.044,0.107,0.265,33.6216,-117.9267
2025-01-11 22:20:00,0.6960000000000001,0.174,0.272,0.488,33.6216,-117.9267
2025-01-11 22:30:00,0.853,0.098,0.607,0.7809999999999999,33.6216,-117.9267
2025-01-11 22:40:00,1.066,0.112,0.655,0.774,33.6216,-117.9267
