time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-06T16:00:00-08:00,1.86,0.3379999999999999,3.488,4.012,34.14563,-118.00675
2025-01-06T16:10:00-08:00,1.198,0.194,2.365,2.7590000000000003,,
2025-01-06T16:20:00-08:00,7.970000000000001,1.221,17.002000000000002,19.02,,
2025-01-06T16:30:00-08:00,8.506,0.612,20.49,21.927,,
2025-01-06T16:40:00-08:00,7.757,0.633,18.453,20.001,,
2025-01-06T16:50:00-08:00,7.862999999999999,0.91,17.457,19.216,,
2025-01-06T17:00:00-08:00,7.618,1.096,16.57,18.361,,
2025-01-06T17:10:00-08:00,5.744,0.619,13.578,14.942,,
2025-01-06T17:20:00-08:00,7.083,0.909,13.81,15.583,,
2025-01-06T17:30:00-08:00,4.597,0.546,10.255,11.26,,
2025-01-06T17:40:00-08:00,4.948,0.651,11.025,12.193,,
2025-01-06T17:50:00-08:00,5.295,0.988,10.051,11.461,,
2025-01-06T18:00:00-08:00,4.457,0.8089999999999999,9.965,11.148,,
2025-01-06T18:10:00-08:00,4.436,0.587,10.122,11.272,,
2025-01-06T18:20:00-08:00,4.748,0.537,10.738,11.723,,
2025-01-06T18:30:00-08:00,4.74,0.491,10.885,11.954,,
2025-01-06T18:40:00-08:00,4.725,0.659,10.71,11.811,,
2025-01-06T18:50:00-08:00,4.772,0.697,10.379,11.411,,
2025-01-06T19:00:00-08:00,5.043,0.892,10.178,11.486999999999998,,
2025-01-06T19:10:00-08:00,4.859999999999999,0.709,10.025,11.22,,
2025-01-06T19:20:00-08:00,4.588,0.451,10.201,11.227,,
2025-01-06T19:30:00-08:00,4.868,0.5980000000000001,10.463,11.566,,
2025-01-06T19:40:00-08:00,4.862,0.436,10.86,11.862,,
2025-01-06T19:50:00-08:00,4.986,0.639,10.333,11.335,,
2025-01-06T20:00:00-08:00,4.855,0.432,9.972,10.811,,
2025-01-06T20:10:00-08:00,3.845,0.349,9.696000000000002,10.497,,
2025-01-06T20:20:00-08:00,5.039,0.6060000000000001,9.374,10.525,,
2025-01-06T20:30:00-08:00,4.085,0.765,8.417,9.474,,
2025-01-06T20:40:00-08:00,3.925,0.346,8.159,8.966,,
2025-01-06T20:50:00-08:00,4.042,0.535,7.509,8.46,,
2025-01-06T21:00:00-08:00,3.332,0.366,7.524,8.248999999999999,,
2025-01-06T21:10:00-08:00,4.074,0.8240000000000001,7.758,8.879999999999999,,
2025-01-06T21:20:00-08:00,3.637000000000001,0.4529999999999999,7.533,8.245999999999999,,
2025-01-06T21:30:00-08:00,3.7,0.531,7.523,8.462,,
2025-01-06T21:40:00-08:00,4.827,0.611,8.06,9.079,,
2025-01-06T21:50:00-08:00,3.77,0.272,7.977,8.859000000000002,,
2025-01-06T22:00:00-08:00,4.301,0.4629999999999999,8.529,9.429,,
2025-01-06T22:10:00-08:00,4.324,0.414,9.056,9.996,,
2025-01-06T22:20:00-08:00,4.348,0.525,9.274,10.307,,
2025-01-06T22:30:00-08:00,3.202,0.501,8.623,9.377,,
2025-01-06T22:40:00-08:00,5.152,0.6519999999999999,8.9,10.046,,
2025-01-06T22:50:00-08:00,4.317,0.5489999999999999,9.011,9.795,,
2025-01-06T23:00:00-08:00,4.297,0.55,9.125,10.181,,
2025-01-06T23:10:00-08:00,4.37,0.921,8.731,10.019,,
2025-01-06T23:20:00-08:00,4.239,0.546,8.771999999999998,9.723,,
2025-01-06T23:30:00-08:00,4.3260000000000005,0.398,8.33,9.238,,
2025-01-06T23:40:00-08:00,4.293,0.659,7.681,8.832,,
2025-01-06T23:50:00-08:00,4.3870000000000005,0.53,7.393000000000001,8.326,,
2025-01-07T00:00:00-08:00,4.791,0.8410000000000001,7.269,8.355,,
2025-01-07T00:10:00-08:00,3.613,0.472,6.574999999999999,7.324999999999999,,
