time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-06T16:00:00-08:00,1.816,0.445,0.993,1.525,34.14001,-118.14611
2025-01-06T16:10:00-08:00,2.184,0.526,1.521,2.238,,
2025-01-06T16:20:00-08:00,2.409,0.781,2.273,3.0700000000000003,,
2025-01-06T16:30:00-08:00,2.812,0.621,2.991,3.92,,
2025-01-06T16:40:00-08:00,3.346,0.6839999999999999,3.51,4.431,,
2025-01-06T16:50:00-08:00,3.505,0.925,3.1500000000000004,4.196,,
2025-01-06T17:00:00-08:00,3.008,0.921,2.789,3.752,,
2025-01-06T17:10:00-08:00,3.268,0.7090000000000001,3.655,4.532,,
2025-01-06T17:20:00-08:00,3.358,0.889,3.455,4.522,,
2025-01-06T17:30:00-08:00,3.206,0.7390000000000001,2.852,3.761,,
2025-01-06T17:40:00-08:00,3.567,0.88,3.207,4.468999999999999,,
2025-01-06T17:50:00-08:00,3.082,0.728,3.401,4.348000000000001,,
2025-01-06T18:00:00-08:00,3.482,0.766,3.789,4.909,,
2025-01-06T18:10:00-08:00,3.48,0.798,3.639,4.617,,
2025-01-06T18:20:00-08:00,3.349,0.823,3.615,4.7010000000000005,,
2025-01-06T18:30:00-08:00,4.257,1.023,5.1690000000000005,6.5440000000000005,,
2025-01-06T18:40:00-08:00,7.041,1.62,8.838000000000001,11.077,,
2025-01-06T18:50:00-08:00,6.381,1.3330000000000002,9.336,11.312,,
2025-01-06T19:00:00-08:00,5.786,1.334,7.544,9.345,,
2025-01-06T19:10:00-08:00,7.342,1.393,9.264,11.296,,
2025-01-06T19:20:00-08:00,7.754,1.5619999999999998,10.308,12.681,,
2025-01-06T19:30:00-08:00,10.005,1.536,11.575,14.489999999999998,,
2025-01-06T19:40:00-08:00,8.867,1.685,11.469,13.85,,
2025-01-06T19:50:00-08:00,8.804,1.6629999999999998,11.008,13.656,,
2025-01-06T20:00:00-08:00,9.225,2.127,11.763,14.558,,
2025-01-06T20:10:00-08:00,9.062,2.3840000000000003,11.332,14.196,,
2025-01-06T20:20:00-08:00,9.459,2.015,11.281,14.001,,
2025-01-06T20:30:00-08:00,7.776999999999999,1.89,11.196,13.829,,
2025-01-06T20:40:00-08:00,7.366,1.555,11.425,13.892,,
2025-01-06T20:50:00-08:00,8.699,1.7439999999999998,11.735,14.197,,
2025-01-06T21:00:00-08:00,10.457999999999998,2.313,12.838,16.217,,
2025-01-06T21:10:00-08:00,11.611,2.724,14.666,18.614,,
2025-01-06T21:20:00-08:00,13.526,3.39,15.927,20.19,,
2025-01-06T21:30:00-08:00,12.698,2.466,15.663,19.643,,
2025-01-06T21:40:00-08:00,12.738,3.555,14.908,19.471,,
2025-01-06T21:50:00-08:00,12.761,3.053,15.337,19.613,,
2025-01-06T22:00:00-08:00,12.376,3.399,15.26,19.953,,
2025-01-06T22:10:00-08:00,13.52,3.66,15.145,19.944,,
2025-01-06T22:20:00-08:00,10.951,2.533,13.978,17.838,,
2025-01-06T22:30:00-08:00,10.697,2.334,13.765,17.253999999999998,,
2025-01-06T22:40:00-08:00,13.876,3.377,15.642,20.464,,
2025-01-06T22:50:00-08:00,13.03,2.794,15.587,19.675,,
2025-01-06T23:00:00-08:00,11.137,2.186,14.856,18.625,,
2025-01-06T23:10:00-08:00,10.948,2.338,12.301,16.058,,
2025-01-06T23:20:00-08:00,11.279,2.446,13.048,16.980999999999998,,
2025-01-06T23:30:00-08:00,10.615,2.676,12.891,16.291,,
2025-01-06T23:40:00-08:00,12.611,3.28,14.921,19.595,,
2025-01-06T23:50:00-08:00,12.249,2.25,13.77,17.591,,
2025-01-07T00:00:00-08:00,10.368,2.058,12.59,15.967,,
2025-01-07T00:10:00-08:00,9.673,2.412,12.708,15.920000000000002,,
2025-01-07T00:20:00-08:00,11.705,2.47,12.729,16.75,,
2025-01-07T00:30:00-08:00,9.931,2.28,12.12,15.593,,
2025-01-07T00:40:00-08:00,10.844,2.813,10.043,14.239,,
2025-01-07T00:50:00-08:00,8.201,2.126,7.055,10.34,,
2025-01-07T01:00:00-08:00,7.596999999999999,1.893,7.32,9.734,,
2025-01-07T01:10:00-08:00,6.456,1.959,6.399,9.086,,
2025-01-07T01:20:00-08:00,8.63,2.311,7.97,10.896,,
2025-01-07T01:30:00-08:00,9.735,2.303,9.831,13.729,,
2025-01-07T01:40:00-08:00,10.137,1.7759999999999998,11.282,14.767,,
2025-01-07T01:50:00-08:00,11.221,2.23,12.996,16.924,,
2025-01-07T02:00:00-08:00,9.414,2.3280000000000003,11.243,14.489,,
2025-01-07T02:10:00-08:00,9.598,2.286,10.338,14.067,,
2025-01-07T02:20:00-08:00,11.889,2.577,12.248,16.604,,
2025-01-07T02:30:00-08:00,10.334,3.089,10.874,14.927,,
2025-01-07T02:40:00-08:00,9.202,1.977,10.494,13.512,,
2025-01-07T02:50:00-08:00,8.568999999999999,1.76,9.77,12.68,,
2025-01-07T03:00:00-08:00,10.486,2.055,12.009,15.601,,
2025-01-07T03:10:00-08:00,7.672000000000001,1.375,9.419,11.717,,
2025-01-07T03:20:00-08:00,8.95,1.902,11.407,14.117,,
2025-01-07T03:30:00-08:00,10.535,2.1670000000000003,12.071000000000002,15.452,,
2025-01-07T03:40:00-08:00,5.345000000000001,1.314,5.85,7.73,,
2025-01-07T03:50:00-08:00,5.582,1.435,7.18,9.084,,
2025-01-07T04:00:00-08:00,5.876,1.122,6.795999999999999,8.797,,
2025-01-07T04:10:00-08:00,5.716,1.246,7.212,9.204,,
2025-01-07T04:20:00-08:00,3.656,0.7989999999999999,3.257,4.623,,
2025-01-07T04:30:00-08:00,2.774,0.98,1.026,2.044,,
2025-01-07T04:40:00-08:00,3.362,1.3239999999999998,0.472,1.951,,
2025-01-07T04:50:00-08:00,3.563,1.204,0.933,2.241,,
2025-01-07T05:00:00-08:00,2.0490000000000004,0.785,0.448,1.3079999999999998,,
2025-01-07T05:10:00-08:00,5.802,2.695,0.537,3.306,,
2025-01-07T05:20:00-08:00,1.976,0.925,0.019,0.706,,
2025-01-07T05:30:00-08:00,2.166,0.722,0.556,1.356,,
2025-01-07T05:40:00-08:00,4.21,1.69,0.151,2.172,,
2025-01-07T05:50:00-08:00,3.247,1.133,0.1139999999999999,1.404,,
2025-01-07T06:00:00-08:00,5.724,3.2750000000000004,0.376,2.81,,
2025-01-07T06:10:00-08:00,1.33,0.577,0.014,0.294,,
2025-01-07T06:20:00-08:00,1.7719999999999998,0.837,0.009,0.778,,
