time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latiude,longitude
2025-01-24T12:20:00-08:00,1.203,0.242,0.2,0.496,,
2025-01-24T12:30:00-08:00,1.194,0.263,0.188,0.4669999999999999,,
2025-01-24T12:40:00-08:00,1.154,0.182,0.212,0.5780000000000001,,
2025-01-24T12:50:00-08:00,1.737,0.215,0.3299999999999999,0.633,,
2025-01-24T13:00:00-08:00,0.981,0.184,0.163,0.445,,
2025-01-24T13:10:00-08:00,0.777,0.211,0.14,0.3279999999999999,,
2025-01-24T13:20:00-08:00,1.007,0.31,0.093,0.384,,
2025-01-24T13:30:00-08:00,1.155,0.123,0.25,0.543,,
2025-01-24T13:40:00-08:00,0.805,0.125,0.1129999999999999,0.279,,
2025-01-24T13:50:00-08:00,0.8130000000000001,0.034,0.118,0.289,,
2025-01-24T14:00:00-08:00,1.91,0.387,0.3299999999999999,0.8220000000000001,,
2025-01-24T14:10:00-08:00,1.283,0.239,0.369,0.639,,
2025-01-24T14:20:00-08:00,1.021,0.215,0.163,0.425,,
2025-01-24T14:30:00-08:00,0.988,0.189,0.24,0.532,,
2025-01-24T14:40:00-08:00,0.994,0.3379999999999999,0.352,0.633,,
2025-01-24T14:50:00-08:00,0.935,0.134,0.383,0.563,,
2025-01-24T15:00:00-08:00,1.269,0.367,0.571,0.935,,
2025-01-24T15:10:00-08:00,1.583,0.31,1.457,1.765,,
2025-01-24T15:20:00-08:00,1.127,0.202,0.851,1.094,,
2025-01-24T15:30:00-08:00,1.347,0.104,0.556,0.839,,
2025-01-24T15:40:00-08:00,1.3250000000000002,0.271,0.344,0.765,,
2025-01-24T15:50:00-08:00,1.238,0.228,0.405,0.7130000000000001,,
2025-01-24T16:00:00-08:00,2.946,0.3319999999999999,2.255,2.92,,
2025-01-24T16:10:00-08:00,1.734,0.165,0.813,1.118,,
2025-01-24T16:20:00-08:00,1.3199999999999998,0.053,0.735,0.906,,
2025-01-24T16:30:00-08:00,2.365,0.382,0.835,1.451,,
2025-01-24T16:40:00-08:00,1.928,0.319,0.914,1.491,,
2025-01-24T16:50:00-08:00,1.76,0.407,0.8140000000000001,1.28,,
2025-01-24T17:00:00-08:00,1.835,0.132,0.919,1.337,,
2025-01-24T17:10:00-08:00,2.793,0.575,0.964,1.873,,
2025-01-24T17:20:00-08:00,1.94,0.191,0.837,1.39,,
2025-01-24T17:30:00-08:00,1.953,0.376,0.994,1.527,,
2025-01-24T17:40:00-08:00,2.229,0.203,1.357,1.871,,
2025-01-24T17:50:00-08:00,2.135,0.428,1.467,2.081,,
2025-01-24T18:00:00-08:00,3.466,0.7869999999999999,1.877,2.9160000000000004,,
2025-01-24T18:10:00-08:00,3.034,0.633,2.526,3.436,,
2025-01-24T18:20:00-08:00,3.512,0.678,1.761,2.903,,
2025-01-24T18:30:00-08:00,2.116,0.49,1.668,2.343,,
2025-01-24T18:40:00-08:00,2.829,0.53,1.922,2.776,,
2025-01-24T18:50:00-08:00,3.659,0.499,3.423,4.293,,
2025-01-24T19:00:00-08:00,3.129,0.402,4.074999999999999,4.855,,
2025-01-24T19:10:00-08:00,3.454,0.861,4.6000000000000005,5.602,,
2025-01-24T19:20:00-08:00,3.507,0.5700000000000001,4.526,5.508,,
2025-01-24T19:30:00-08:00,3.372,0.454,4.47,5.225,,
2025-01-24T19:40:00-08:00,3.726,0.387,5.976,6.744,,
2025-01-24T19:50:00-08:00,5.517,0.492,8.376,9.585,,
2025-01-24T20:00:00-08:00,10.045,0.6990000000000001,20.983,22.479,,
2025-01-24T20:10:00-08:00,9.369,0.659,19.301,21.052,,
2025-01-24T20:20:00-08:00,5.011,0.358,10.076,10.957,,
2025-01-24T20:30:00-08:00,3.299,0.454,6.772,7.612999999999999,,
2025-01-24T20:40:00-08:00,2.759,0.49,4.957,5.739,,
2025-01-24T20:50:00-08:00,3.2190000000000003,0.303,4.634,5.316,,
2025-01-24T21:00:00-08:00,3.002,0.462,4.371,5.082000000000001,,
2025-01-24T21:10:00-08:00,3.628,0.359,4.670999999999999,5.489000000000001,,
2025-01-24T21:20:00-08:00,3.3360000000000003,0.253,3.713,4.4830000000000005,,
2025-01-24T21:30:00-08:00,2.616,0.3369999999999999,1.805,2.383,,
2025-01-24T21:40:00-08:00,1.487,0.312,1.226,1.602,,
2025-01-24T21:50:00-08:00,2.474,0.412,1.426,2.063,,
2025-01-24T22:00:00-08:00,2.32,0.429,2.384,3.179,,
2025-01-24T22:10:00-08:00,2.13,0.408,2.755,3.3070000000000004,,
2025-01-24T22:20:00-08:00,4.442,0.803,4.777,5.784000000000001,,
2025-01-24T22:30:00-08:00,3.813,0.452,4.15,5.057,,
2025-01-24T22:40:00-08:00,4.058,0.451,5.206,6.081,,
2025-01-24T22:50:00-08:00,8.528,0.744,15.639,17.311,,
2025-01-24T23:00:00-08:00,7.001,0.622,10.881,12.188,,
2025-01-24T23:10:00-08:00,4.416,0.5740000000000001,8.041,8.940999999999999,,
2025-01-24T23:20:00-08:00,3.538,0.595,6.583,7.503,,
2025-01-24T23:30:00-08:00,4.345,0.5469999999999999,6.164,7.218,,
2025-01-24T23:40:00-08:00,3.703,0.54,5.536,6.585000000000001,,
2025-01-24T23:50:00-08:00,3.189,0.375,4.682,5.537,,
2025-01-25T00:00:00-08:00,3.004,0.1649999999999999,4.545999999999999,5.154,,
2025-01-25T00:10:00-08:00,2.617,0.362,3.982,4.668,,
2025-01-25T00:20:00-08:00,3.031,0.416,4.471,5.118,,
2025-01-25T00:30:00-08:00,4.984,0.383,7.387,8.303,,
2025-01-25T00:40:00-08:00,3.274,0.421,6.218,7.002,,
2025-01-25T00:50:00-08:00,3.319,0.411,6.934,7.805000000000001,,
2025-01-25T01:00:00-08:00,3.618,0.279,6.026999999999999,6.878,,
2025-01-25T01:10:00-08:00,2.716,0.386,5.537,6.291,,
2025-01-25T01:20:00-08:00,2.991,0.345,5.799,6.462,,
2025-01-25T01:30:00-08:00,4.333,0.726,6.223000000000001,7.372999999999999,,
2025-01-25T01:40:00-08:00,3.835,0.734,5.761,6.914,,
2025-01-25T01:50:00-08:00,4.302,0.404,5.829000000000001,6.775,,
2025-01-25T02:00:00-08:00,3.209,0.402,5.053,5.827999999999999,,
2025-01-25T02:10:00-08:00,2.047,0.272,3.281,3.89,,
2025-01-25T02:20:00-08:00,2.345,0.505,2.027,2.6900000000000004,,
2025-01-25T02:30:00-08:00,1.988,0.185,1.804,2.35,,
2025-01-25T02:40:00-08:00,2.587,0.3309999999999999,1.729,2.436,,
2025-01-25T02:50:00-08:00,1.894,0.287,1.906,2.322,,
2025-01-25T03:00:00-08:00,2.044,0.3969999999999999,1.846,2.386,,
2025-01-25T03:10:00-08:00,2.146,0.314,1.562,1.986,,
2025-01-25T03:20:00-08:00,1.373,0.33,1.334,1.695,,
2025-01-25T03:30:00-08:00,1.493,0.2339999999999999,1.335,1.79,,
2025-01-25T03:40:00-08:00,1.38,0.305,1.5470000000000002,1.872,,
2025-01-25T03:50:00-08:00,2.006,0.36,1.88,2.405,,
2025-01-25T04:00:00-08:00,2.466,0.426,2.098,2.732,,
2025-01-25T04:10:00-08:00,1.529,0.175,1.955,2.276,,
2025-01-25T04:20:00-08:00,1.733,0.381,2.099,2.5460000000000003,,
2025-01-25T04:30:00-08:00,2.271,0.245,2.034,2.647,,
2025-01-25T04:40:00-08:00,1.529,0.3,2.097,2.5380000000000003,,
2025-01-25T04:50:00-08:00,1.293,0.17,1.892,2.202,,
2025-01-25T05:00:00-08:00,1.826,0.449,2.048,2.7,,
2025-01-25T05:10:00-08:00,1.836,0.396,2.377,2.904,,
2025-01-25T05:20:00-08:00,2.454,0.19,2.594,3.237,,
2025-01-25T05:30:00-08:00,2.267,0.37,2.734,3.2110000000000003,,
2025-01-25T05:40:00-08:00,2.067,0.165,2.806,3.124,,
2025-01-25T05:50:00-08:00,2.194,0.202,2.866,3.238,,
2025-01-25T06:00:00-08:00,2.595,0.375,3.22,3.842,,
2025-01-25T06:10:00-08:00,2.811,0.409,3.133,3.824,,
2025-01-25T06:20:00-08:00,2.763,0.5840000000000001,2.921,3.632,,
2025-01-25T06:30:00-08:00,2.358,0.459,2.899,3.438,,
2025-01-25T06:40:00-08:00,2.422,0.363,3.216,3.895,,
2025-01-25T06:50:00-08:00,3.3040000000000003,0.368,3.026,4.024,,
2025-01-25T07:00:00-08:00,2.392,0.254,2.777,3.383,,
2025-01-25T07:10:00-08:00,2.528,0.482,2.744,3.555,,
2025-01-25T07:20:00-08:00,1.827,0.2299999999999999,2.443,2.812,,
2025-01-25T07:30:00-08:00,3.12,0.511,2.595,3.449,,
2025-01-25T07:40:00-08:00,2.434,0.305,2.87,3.564,,
2025-01-25T07:50:00-08:00,3.152,0.448,2.68,3.444,,
2025-01-25T08:00:00-08:00,2.137,0.389,2.395,2.931,,
2025-01-25T08:10:00-08:00,2.374,0.723,2.344,3.215,,
2025-01-25T08:20:00-08:00,2.193,0.4629999999999999,2.302,2.951,,
2025-01-25T08:30:00-08:00,2.606,0.436,2.898,3.71,,
2025-01-25T08:40:00-08:00,2.104,0.369,2.366,2.89,,
2025-01-25T08:50:00-08:00,3.018,0.4589999999999999,3.1950000000000003,3.972,,
2025-01-25T09:00:00-08:00,4.255,0.685,5.273,6.324,,
2025-01-25T09:10:00-08:00,5.48,0.495,8.625,9.899,,
2025-01-25T09:20:00-08:00,6.247,0.923,11.138,12.73,,
2025-01-25T09:30:00-08:00,7.1610000000000005,0.56,14.132,15.196000000000002,,
2025-01-25T09:40:00-08:00,7.146,0.492,13.292,14.605,,
2025-01-25T09:50:00-08:00,7.431,0.415,15.275,16.389000000000003,,
2025-01-25T10:00:00-08:00,9.673,0.5609999999999999,18.804,20.206,,
2025-01-25T10:10:00-08:00,11.413,0.875,20.51,22.115,,
2025-01-25T10:20:00-08:00,11.061,0.966,22.675,24.422,,
2025-01-25T10:30:00-08:00,11.761,0.724,22.854,24.728,,
2025-01-25T10:40:00-08:00,13.752,1.363,24.827,27.321,,
2025-01-25T10:50:00-08:00,13.174,0.867,26.49,28.28,,
2025-01-25T11:00:00-08:00,13.029,0.88,26.755000000000003,28.605,,
2025-01-25T11:10:00-08:00,13.945,0.783,26.521,28.224,,
2025-01-25T11:20:00-08:00,11.893,0.8979999999999999,25.333,27.349,,
2025-01-25T11:30:00-08:00,10.771999999999998,0.794,24.278,25.897,,
2025-01-25T11:40:00-08:00,11.054,0.936,22.357,24.108,,
2025-01-25T11:50:00-08:00,10.708,0.747,22.376,23.962,,
2025-01-25T12:00:00-08:00,10.048,0.982,23.296,24.928,,
2025-01-25T12:10:00-08:00,8.786999999999999,0.878,24.005000000000003,25.51,,
2025-01-25T12:20:00-08:00,9.803,0.622,26.598,28.306,,
2025-01-25T12:30:00-08:00,9.488,0.668,25.537,27.103,,
2025-01-25T12:40:00-08:00,12.178,0.984,27.837,29.899,,
2025-01-25T12:50:00-08:00,12.945,1.053,28.041,30.352,,
2025-01-25T13:00:00-08:00,12.173,0.888,27.517,29.534,,
2025-01-25T13:10:00-08:00,11.338,1.129,26.949,28.923,,
2025-01-25T13:20:00-08:00,8.983,0.746,22.585,23.867,,
2025-01-25T13:30:00-08:00,6.0440000000000005,0.671,17.079,18.499,,
2025-01-25T13:40:00-08:00,5.297000000000001,0.308,12.324,13.295,,
2025-01-25T13:50:00-08:00,4.86,0.5549999999999999,10.446,11.524,,
2025-01-25T14:00:00-08:00,5.373,0.645,11.999,13.105,,
2025-01-25T14:10:00-08:00,5.077999999999999,0.657,12.289,13.417,,
2025-01-25T14:20:00-08:00,5.091,0.8220000000000001,12.231,13.482,,
2025-01-25T14:30:00-08:00,5.664,0.607,10.279,11.498,,
2025-01-25T14:40:00-08:00,5.8260000000000005,0.7969999999999999,10.896,12.403,,
2025-01-25T14:50:00-08:00,7.3,0.66,13.857,15.169,,
2025-01-25T15:00:00-08:00,6.859,0.5309999999999999,12.218,13.516,,
2025-01-25T15:10:00-08:00,4.793,0.626,8.645,9.736999999999998,,
2025-01-25T15:20:00-08:00,3.983,0.572,7.460999999999999,8.354,,
2025-01-25T15:30:00-08:00,3.566,0.247,6.041,6.621,,
2025-01-25T15:40:00-08:00,2.761,0.32,4.995,5.590999999999999,,
2025-01-25T15:50:00-08:00,2.864,0.211,4.891,5.496,,
2025-01-25T16:00:00-08:00,3.359,0.62,5.09,5.974,,
2025-01-25T16:10:00-08:00,4.956,0.527,6.722,8.030999999999999,,
2025-01-25T16:20:00-08:00,4.571,0.969,6.641,7.995,,
2025-01-25T16:30:00-08:00,4.064,0.8109999999999999,6.045,7.268000000000001,,
2025-01-25T16:40:00-08:00,3.615,0.3169999999999999,5.825,6.629,,
2025-01-25T16:50:00-08:00,3.529,0.428,5.253,6.111000000000001,,
2025-01-25T17:00:00-08:00,3.723,0.597,5.226,6.177,,
2025-01-25T17:10:00-08:00,3.908,0.47,5.586,6.442,,
2025-01-25T17:20:00-08:00,3.262,0.533,5.6850000000000005,6.686,,
2025-01-25T17:30:00-08:00,4.4670000000000005,0.981,5.96,7.316,,
2025-01-25T17:40:00-08:00,4.508,0.6579999999999999,5.871,7.021,,
2025-01-25T17:50:00-08:00,4.067,0.6449999999999999,5.341,6.3580000000000005,,
2025-01-25T18:00:00-08:00,4.35,0.581,4.519,5.604,,
2025-01-25T18:10:00-08:00,3.862,0.629,3.957,5.058,,
2025-01-25T18:20:00-08:00,4.714,0.641,3.941,5.23,,
2025-01-25T18:30:00-08:00,4.846,1.065,4.554,5.94,,
2025-01-25T18:40:00-08:00,4.179,0.91,4.1080000000000005,5.298,,
2025-01-25T18:50:00-08:00,4.727,0.743,4.158,5.59,,
2025-01-25T19:00:00-08:00,5.03,0.7999999999999999,4.561,5.977,,
2025-01-25T19:10:00-08:00,4.941,0.4649999999999999,4.952,6.043,,
2025-01-25T19:20:00-08:00,5.39,0.899,5.26,6.743,,
2025-01-25T19:30:00-08:00,4.242,0.656,5.177,6.335,,
2025-01-25T19:40:00-08:00,4.847,1.05,5.245,7.023999999999999,,
2025-01-25T19:50:00-08:00,5.307,0.677,5.355,6.784,,
2025-01-25T20:00:00-08:00,5.55,1.039,5.7780000000000005,7.548999999999999,,
2025-01-25T20:10:00-08:00,5.732,1.152,6.098,7.769,,
2025-01-25T20:20:00-08:00,5.507,0.999,6.411,8.026,,
2025-01-25T20:30:00-08:00,5.719,1.018,6.593,8.279,,
2025-01-25T20:40:00-08:00,4.877000000000001,0.831,6.275,7.548999999999999,,
2025-01-25T20:50:00-08:00,6.422000000000001,1.16,7.229,9.072,,
2025-01-25T21:00:00-08:00,5.675,0.878,7.639,9.328,,
2025-01-25T21:10:00-08:00,6.239000000000001,0.8680000000000001,7.779,9.418,,
2025-01-25T21:20:00-08:00,4.77,0.603,7.798,9.097,,
2025-01-25T21:30:00-08:00,6.442,0.791,7.725,9.519,,
2025-01-25T21:40:00-08:00,4.304,0.313,7.057,8.065999999999999,,
2025-01-25T21:50:00-08:00,5.706,1.164,6.427,8.163,,
2025-01-25T22:00:00-08:00,4.866,0.592,6.144,7.432,,
2025-01-25T22:10:00-08:00,4.684,0.648,6.281000000000001,7.516999999999999,,
2025-01-25T22:20:00-08:00,5.272,0.451,7.055,8.495000000000001,,
2025-01-25T22:30:00-08:00,6.156000000000001,1.0699999999999998,7.67,9.231,,
2025-01-25T22:40:00-08:00,6.506,0.736,7.52,9.354,,
2025-01-25T22:50:00-08:00,4.991,0.621,6.497,7.865,,
2025-01-25T23:00:00-08:00,6.245,0.4589999999999999,6.677,8.01,,
2025-01-25T23:10:00-08:00,6.319,1.028,6.053,7.755000000000001,,
2025-01-25T23:20:00-08:00,7.287000000000001,1.347,6.92,9.113,,
2025-01-25T23:30:00-08:00,6.171,1.317,4.064,5.923,,
2025-01-25T23:40:00-08:00,5.518,0.67,3.149,4.606,,
2025-01-25T23:50:00-08:00,4.604,0.519,2.842,3.976,,
2025-01-26T00:00:00-08:00,3.346,0.656,1.959,2.915,,
2025-01-26T00:10:00-08:00,3.034,0.754,1.475,2.535,,
2025-01-26T00:20:00-08:00,2.834,0.404,1.418,2.1870000000000003,,
2025-01-26T00:30:00-08:00,3.111,0.599,1.874,2.944,,
2025-01-26T00:40:00-08:00,3.834,0.71,2.05,3.134,,
2025-01-26T00:50:00-08:00,4.143000000000001,0.599,2.32,3.589,,
2025-01-26T01:00:00-08:00,5.486,0.653,2.489,3.948,,
2025-01-26T01:10:00-08:00,5.61,1.17,2.372,4.164,,
2025-01-26T01:20:00-08:00,6.557,1.231,2.229,4.338,,
2025-01-26T01:30:00-08:00,6.9270000000000005,1.342,2.233,4.402,,
2025-01-26T01:40:00-08:00,6.737,1.103,2.415,4.416,,
2025-01-26T01:50:00-08:00,6.661,1.2939999999999998,2.427,4.713,,
2025-01-26T02:00:00-08:00,6.854,1.041,2.765,4.7,,
2025-01-26T02:10:00-08:00,6.7620000000000005,1.274,2.345,4.566,,
2025-01-26T02:20:00-08:00,5.571,0.7190000000000001,2.153,3.554,,
2025-01-26T02:30:00-08:00,5.4030000000000005,0.718,1.91,3.574,,
2025-01-26T02:40:00-08:00,5.711,1.227,1.561,3.443,,
2025-01-26T02:50:00-08:00,4.113,0.687,1.217,2.532,,
2025-01-26T03:00:00-08:00,3.699,0.832,0.955,2.132,,
2025-01-26T03:10:00-08:00,4.393,0.791,1.3929999999999998,2.696,,
2025-01-26T03:20:00-08:00,5.101,0.469,1.729,3.0860000000000003,,
2025-01-26T03:30:00-08:00,5.03,1.053,1.864,3.54,,
2025-01-26T03:40:00-08:00,5.0565,0.505,2.124,3.2590000000000003,,
2025-01-26T03:50:00-08:00,4.584,1.0495,2.0935,3.531,,
2025-01-26T04:00:00-08:00,5.4925,1.1065,2.2635,3.973,,
2025-01-26T04:10:00-08:00,5.019,0.904,2.516,3.922,,
2025-01-26T04:20:00-08:00,5.1525,0.8959999999999999,2.89,4.5120000000000005,,
2025-01-26T04:30:00-08:00,4.6765,0.6165,2.6790000000000003,3.94,,
2025-01-26T04:40:00-08:00,4.199,0.6980000000000001,2.027,3.114,,
2025-01-26T04:50:00-08:00,4.207,0.697,1.628,2.88,,
2025-01-26T05:00:00-08:00,4.269,0.593,1.642,2.82,,
2025-01-26T05:10:00-08:00,4.481,0.6639999999999999,1.819,3.1660000000000004,,
2025-01-26T05:20:00-08:00,5.183,0.698,1.85,3.311,,
2025-01-26T05:30:00-08:00,4.35,0.819,1.745,3.125,,
2025-01-26T05:40:00-08:00,4.491,0.962,1.827,3.39,,
2025-01-26T05:50:00-08:00,3.817,0.44,1.621,2.456,,
2025-01-26T06:00:00-08:00,3.719,0.575,1.4380000000000002,2.597,,
2025-01-26T06:10:00-08:00,3.972,0.764,1.598,2.905,,
2025-01-26T06:20:00-08:00,3.802,0.692,1.645,2.889,,
2025-01-26T06:30:00-08:00,3.949,0.8150000000000001,1.711,2.834,,
2025-01-26T06:40:00-08:00,4.085,0.681,1.861,3.048,,
2025-01-26T06:50:00-08:00,2.705,0.3269999999999999,1.6720000000000002,2.369,,
2025-01-26T07:00:00-08:00,3.409,0.6629999999999999,1.5539999999999998,2.666,,
2025-01-26T07:10:00-08:00,2.728,0.359,1.382,2.063,,
2025-01-26T07:20:00-08:00,2.63,0.354,1.299,1.984,,
2025-01-26T07:30:00-08:00,3.507,0.598,1.05,2.096,,
2025-01-26T07:40:00-08:00,3.243,0.5389999999999999,1.156,2.101,,
2025-01-26T07:50:00-08:00,3.85,0.627,1.209,2.178,,
2025-01-26T08:00:00-08:00,3.109,0.58,0.986,1.792,,
2025-01-26T08:10:00-08:00,2.807,0.422,0.872,1.716,,
2025-01-26T08:20:00-08:00,3.119,0.636,0.875,1.88,,
2025-01-26T08:30:00-08:00,2.711,0.569,0.951,1.7000000000000002,,
2025-01-26T08:40:00-08:00,2.232,0.438,1.207,1.807,,
2025-01-26T08:50:00-08:00,3.3200000000000003,0.633,1.492,2.42,,
2025-01-26T09:00:00-08:00,2.712,0.382,1.256,1.927,,
2025-01-26T09:10:00-08:00,3.306,0.778,1.357,2.455,,
2025-01-26T09:20:00-08:00,2.988,0.56,1.049,1.976,,
2025-01-26T09:30:00-08:00,2.475,0.5369999999999999,1.137,1.916,,
2025-01-26T09:40:00-08:00,3.135,0.403,1.07,1.88,,
2025-01-26T09:50:00-08:00,2.748,0.346,0.6890000000000001,1.465,,
2025-01-26T10:00:00-08:00,1.904,0.432,0.425,0.8979999999999999,,
2025-01-26T10:10:00-08:00,1.398,0.125,0.102,0.439,,
2025-01-26T10:20:00-08:00,1.628,0.503,0.129,0.732,,
2025-01-26T10:30:00-08:00,1.373,0.347,0.12,0.485,,
2025-01-26T10:40:00-08:00,1.975,0.169,0.242,0.644,,
2025-01-26T10:50:00-08:00,0.841,0.0,0.112,0.262,,
2025-01-26T11:00:00-08:00,1.404,0.242,0.29,0.537,,
2025-01-26T11:10:00-08:00,1.711,0.266,0.132,0.597,,
2025-01-26T11:20:00-08:00,1.694,0.422,0.239,0.6789999999999999,,
2025-01-26T11:30:00-08:00,1.895,0.2269999999999999,0.293,0.775,,
2025-01-26T11:40:00-08:00,2.092,0.357,0.483,1.096,,
2025-01-26T11:50:00-08:00,1.713,0.482,0.3979999999999999,0.881,,
2025-01-26T12:00:00-08:00,2.235,0.473,0.506,1.043,,
2025-01-26T12:10:00-08:00,3.217,0.348,0.591,1.454,,
2025-01-26T12:20:00-08:00,3.174,0.477,0.893,1.883,,
2025-01-26T12:30:00-08:00,4.408,0.913,1.492,2.729,,
2025-01-26T12:40:00-08:00,3.763,0.526,1.47,2.334,,
2025-01-26T12:50:00-08:00,3.483,0.435,1.087,1.971,,
2025-01-26T13:00:00-08:00,3.407,0.305,1.281,2.071,,
2025-01-26T13:10:00-08:00,1.923,0.455,0.606,1.078,,
2025-01-26T13:20:00-08:00,1.807,0.37,0.913,1.338,,
2025-01-26T13:30:00-08:00,1.994,0.296,0.5389999999999999,0.991,,
2025-01-26T13:40:00-08:00,2.115,0.393,0.329,0.965,,
2025-01-26T13:50:00-08:00,1.686,0.181,1.613,2.027,,
2025-01-26T14:00:00-08:00,1.846,0.229,1.409,1.899,,
2025-01-26T14:10:00-08:00,1.756,0.122,1.347,1.654,,
2025-01-26T14:20:00-08:00,1.33,0.177,0.575,0.937,,
2025-01-26T14:30:00-08:00,2.247,0.354,0.857,1.407,,
2025-01-26T14:40:00-08:00,2.229,0.4299999999999999,0.687,1.353,,
2025-01-26T14:50:00-08:00,1.347,0.146,0.391,0.655,,
2025-01-26T15:00:00-08:00,0.994,0.168,0.136,0.497,,
2025-01-26T15:10:00-08:00,1.067,0.138,0.3419999999999999,0.582,,
2025-01-26T15:20:00-08:00,0.698,0.046,0.378,0.4309999999999999,,
2025-01-26T15:30:00-08:00,1.03,0.086,0.804,1.028,,
2025-01-26T15:40:00-08:00,1.294,0.1679999999999999,1.939,2.182,,
2025-01-26T15:50:00-08:00,0.908,0.042,0.314,0.548,,
