time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-06T16:00:00-08:00,1.371,0.162,3.568,3.943,33.86758,-118.40879
2025-01-06T16:10:00-08:00,1.625,0.189,4.259,4.766,33.86758,-118.40879
2025-01-06T16:20:00-08:00,2.213,0.144,5.261,5.916,33.86758,-118.40879
2025-01-06T16:30:00-08:00,1.938,0.107,3.921,4.341,33.86758,-118.40879
2025-01-06T16:40:00-08:00,1.263,0.198,2.4290000000000003,2.861,33.86758,-118.40879
2025-01-06T16:50:00-08:00,1.386,0.086,2.521,2.833,33.86758,-118.40879
2025-01-06T17:00:00-08:00,1.199,0.095,2.535,2.885,33.86758,-118.40879
2025-01-06T17:10:00-08:00,1.25,0.087,2.31,2.692,33.86758,-118.40879
2025-01-06T17:20:00-08:00,1.696,0.219,2.558,3.124,33.86758,-118.40879
2025-01-06T17:30:00-08:00,2.213,0.178,3.791,4.376,33.86758,-118.40879
2025-01-06T17:40:00-08:00,2.385,0.287,4.41,5.168,33.86758,-118.40879
2025-01-06T17:50:00-08:00,2.425,0.173,4.353,5.143,33.86758,-118.40879
2025-01-06T18:00:00-08:00,1.7519999999999998,0.274,3.748,4.285,33.86758,-118.40879
2025-01-06T18:10:00-08:00,1.771,0.293,3.5700000000000003,4.093999999999999,33.86758,-118.40879
2025-01-06T18:20:00-08:00,2.782,0.308,4.616,5.295999999999999,33.86758,-118.40879
2025-01-06T18:30:00-08:00,1.636,0.21,3.956,4.469,33.86758,-118.40879
2025-01-06T18:40:00-08:00,1.922,0.241,4.593,5.122,33.86758,-118.40879
2025-01-06T18:50:00-08:00,2.131,0.194,4.348,5.001,33.86758,-118.40879
2025-01-06T19:00:00-08:00,1.62,0.151,4.548,5.024,33.86758,-118.40879
2025-01-06T19:10:00-08:00,2.59,0.218,5.7330000000000005,6.343,33.86758,-118.40879
2025-01-06T19:20:00-08:00,2.232,0.21,6.504,7.078,33.86758,-118.40879
2025-01-06T19:30:00-08:00,2.419,0.222,7.147,7.673999999999999,33.86758,-118.40879
2025-01-06T19:40:00-08:00,1.862,0.282,7.269,7.929,33.86758,-118.40879
2025-01-06T19:50:00-08:00,2.902,0.342,9.647,10.458,33.86758,-118.40879
2025-01-06T20:00:00-08:00,2.54,0.126,8.302,8.855,33.86758,-118.40879
2025-01-06T20:10:00-08:00,2.05,0.2329999999999999,7.764,8.387,33.86758,-118.40879
