time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-17 00:00:00,2.404,0.076,2.191,2.608,34.4542,-118.8288
2025-01-17 00:10:00,1.888,0.139,2.035,2.396,34.4542,-118.8288
2025-01-17 00:20:00,1.815,0.154,1.884,2.381,34.4542,-118.8288
2025-01-17 00:30:00,1.511,0.125,1.845,2.228,34.4542,-118.8288
2025-01-17 00:40:00,1.123,0.071,1.819,2.11,34.4542,-118.8288
2025-01-17 00:50:00,1.29,0.096,2.007,2.25,34.4542,-118.8288
2025-01-17 01:00:00,1.653,0.166,1.863,2.385,34.4542,-118.8288
2025-01-17 01:10:00,1.426,0.21,1.983,2.38,34.4542,-118.8288
2025-01-17 01:20:00,1.359,0.204,1.884,2.372,34.4542,-118.8288
2025-01-17 01:30:00,1.663,0.089,1.976,2.286,34.4542,-118.8288
2025-01-17 01:40:00,1.5750000000000002,0.1099999999999999,1.85,2.371,34.4542,-118.8288
2025-01-17 01:50:00,1.782,0.165,1.864,2.276,34.4542,-118.8288
2025-01-17 02:00:00,1.286,0.025,1.86,2.159,34.4542,-118.8288
2025-01-17 02:10:00,1.218,0.011,1.857,2.14,34.4542,-118.8288
2025-01-17 02:20:00,1.62,0.1689999999999999,1.94,2.37,34.4542,-118.8288
2025-01-17 02:30:00,1.4700000000000002,0.165,1.999,2.515,34.4542,-118.8288
2025-01-17 02:40:00,1.198,0.043,1.828,2.039,34.4542,-118.8288
2025-01-17 02:50:00,2.195,0.309,1.737,2.222,34.4542,-118.8288
2025-01-17 03:00:00,1.3885,0.178,1.915,2.1385,34.4542,-118.8288
2025-01-17 03:10:00,1.5,0.068,1.921,2.311,34.4542,-118.8288
2025-01-17 03:20:00,1.671,0.156,1.948,2.445,34.4542,-118.8288
2025-01-17 03:30:00,1.731,0.179,1.865,2.491,34.4542,-118.8288
2025-01-17 03:40:00,1.875,0.204,2.208,2.735,34.4542,-118.8288
2025-01-17 03:50:00,1.946,0.154,1.955,2.464,34.4542,-118.8288
2025-01-17 04:00:00,1.509,0.08,1.783,2.121,34.4542,-118.8288
2025-01-17 04:10:00,1.823,0.135,2.0380000000000003,2.425,34.4542,-118.8288
2025-01-17 04:20:00,1.698,0.308,2.018,2.51,34.4542,-118.8288
2025-01-17 04:30:00,2.445,0.301,2.163,2.821,34.4542,-118.8288
2025-01-17 04:40:00,1.517,0.178,1.993,2.417,34.4542,-118.8288
2025-01-17 04:50:00,2.061,0.3319999999999999,2.265,2.8920000000000003,34.4542,-118.8288
2025-01-17 05:00:00,1.985,0.157,2.558,2.994,34.4542,-118.8288
