time_stamp,2.5_um_count,10.0_um_count,pm2.5_atm,pm10.0_atm,latitude,longitude
2025-01-21 00:00:00,0.646,0.11,0.0,0.157,34.20296,-118.29911
2025-01-21 00:10:00,0.63,0.177,0.005,0.157,34.20296,-118.29911
2025-01-21 00:20:00,0.657,0.156,0.025,0.19,34.20296,-118.29911
2025-01-21 00:30:00,0.581,0.203,0.0,0.117,34.20296,-118.29911
2025-01-21 00:40:00,0.351,0.111,0.0,0.077,34.20296,-118.29911
2025-01-21 00:50:00,0.349,0.091,0.0,0.049,34.20296,-118.29911
2025-01-21 01:00:00,0.413,0.131,0.0,0.027,34.20296,-118.29911
2025-01-21 01:10:00,0.263,0.026,0.024,0.043,34.20296,-118.29911
2025-01-21 01:20:00,0.1709999999999999,0.019,0.0,0.048,34.20296,-118.29911
2025-01-21 01:30:00,0.261,0.042,0.0,0.0,34.20296,-118.29911
2025-01-21 01:40:00,0.191,0.073,0.0,0.056,34.20296,-118.29911
2025-01-21 01:50:00,0.584,0.112,0.0,0.134,34.20296,-118.29911
2025-01-21 02:00:00,0.876,0.136,0.108,0.429,34.20296,-118.29911
2025-01-21 02:10:00,1.188,0.274,0.095,0.526,34.20296,-118.29911
2025-01-21 02:20:00,1.164,0.359,0.119,0.698,34.20296,-118.29911
2025-01-21 02:30:00,1.708,0.458,0.438,1.104,34.20296,-118.29911
2025-01-21 02:40:00,1.921,0.328,0.7250000000000001,1.254,34.20296,-118.29911
2025-01-21 02:50:00,1.838,0.225,0.671,1.253,34.20296,-118.29911
2025-01-21 03:00:00,1.568,0.141,0.291,0.876,34.20296,-118.29911
2025-01-21 03:10:00,1.097,0.206,0.187,0.631,34.20296,-118.29911
2025-01-21 03:20:00,1.151,0.258,0.146,0.5589999999999999,34.20296,-118.29911
2025-01-21 03:30:00,1.357,0.287,0.307,0.843,34.20296,-118.29911
2025-01-21 03:40:00,1.942,0.311,0.606,1.256,34.20296,-118.29911
2025-01-21 03:50:00,1.919,0.432,0.749,1.437,34.20296,-118.29911
2025-01-21 04:00:00,2.027,0.392,1.148,1.818,34.20296,-118.29911
2025-01-21 04:10:00,2.12,0.266,1.376,2.063,34.20296,-118.29911
2025-01-21 04:20:00,2.275,0.457,1.4740000000000002,2.1790000000000003,34.20296,-118.29911
2025-01-21 04:30:00,2.994,0.355,1.754,2.55,34.20296,-118.29911
2025-01-21 04:40:00,2.33,0.36,1.4740000000000002,2.117,34.20296,-118.29911
2025-01-21 04:50:00,2.646,0.3075,1.4249999999999998,2.219,34.20296,-118.29911
2025-01-21 05:00:00,2.751,0.635,1.419,2.488,34.20296,-118.29911
2025-01-21 05:10:00,1.834,0.196,1.265,1.768,34.20296,-118.29911
2025-01-21 05:20:00,2.13,0.382,1.002,1.673,34.20296,-118.29911
2025-01-21 05:30:00,1.687,0.1679999999999999,1.04,1.366,34.20296,-118.29911
2025-01-21 05:40:00,1.979,0.299,0.852,1.431,34.20296,-118.29911
2025-01-21 05:50:00,1.3985,0.1654999999999999,0.4624999999999999,0.859,34.20296,-118.29911
2025-01-21 06:00:00,1.762,0.3409999999999999,0.538,1.14,34.20296,-118.29911
2025-01-21 06:10:00,1.754,0.332,0.609,1.204,34.20296,-118.29911
2025-01-21 06:20:00,1.685,0.272,0.494,1.084,34.20296,-118.29911
2025-01-21 06:30:00,1.097,0.18,0.2179999999999999,0.619,34.20296,-118.29911
2025-01-21 06:40:00,1.46,0.287,0.215,0.777,34.20296,-118.29911
2025-01-21 06:50:00,1.013,0.275,0.093,0.502,34.20296,-118.29911
2025-01-21 07:00:00,1.058,0.207,0.148,0.478,34.20296,-118.29911
2025-01-21 07:10:00,1.539,0.258,0.431,0.869,34.20296,-118.29911
2025-01-21 07:20:00,1.589,0.24,0.355,0.813,34.20296,-118.29911
2025-01-21 07:30:00,1.468,0.225,0.349,0.772,34.20296,-118.29911
2025-01-21 07:40:00,1.377,0.375,0.152,0.719,34.20296,-118.29911
2025-01-21 07:50:00,1.148,0.259,0.133,0.583,34.20296,-118.29911
2025-01-21 08:00:00,1.279,0.276,0.272,0.736,34.20296,-118.29911
2025-01-21 08:10:00,1.626,0.299,0.375,0.919,34.20296,-118.29911
2025-01-21 08:20:00,1.841,0.385,0.504,1.099,34.20296,-118.29911
2025-01-21 08:30:00,1.84,0.258,0.618,1.138,34.20296,-118.29911
2025-01-21 08:40:00,1.304,0.241,0.301,0.681,34.20296,-118.29911
2025-01-21 08:50:00,1.47,0.189,0.317,0.784,34.20296,-118.29911
2025-01-21 09:00:00,2.2350000000000003,0.416,0.639,1.397,34.20296,-118.29911
2025-01-21 09:10:00,2.746,0.77,0.7050000000000001,1.83,34.20296,-118.29911
2025-01-21 09:20:00,2.02,0.262,0.774,1.479,34.20296,-118.29911
2025-01-21 09:30:00,1.857,0.389,0.519,1.1909999999999998,34.20296,-118.29911
2025-01-21 09:40:00,2.173,0.49,0.4669999999999999,1.327,34.20296,-118.29911
2025-01-21 09:50:00,1.378,0.301,0.422,0.915,34.20296,-118.29911
2025-01-21 10:00:00,1.573,0.183,0.264,0.804,34.20296,-118.29911
2025-01-21 10:10:00,1.762,0.403,0.544,1.132,34.20296,-118.29911
2025-01-21 10:20:00,1.697,0.1669999999999999,0.353,1.007,34.20296,-118.29911
2025-01-21 10:30:00,1.941,0.332,0.532,1.168,34.20296,-118.29911
2025-01-21 10:40:00,1.698,0.278,0.4679999999999999,1.165,34.20296,-118.29911
2025-01-21 10:50:00,2.378,0.63,0.94,1.92,34.20296,-118.29911
2025-01-21 11:00:00,2.51,0.416,1.937,2.71,34.20296,-118.29911
2025-01-21 11:10:00,3.299,0.373,2.9560000000000004,3.852,34.20296,-118.29911
